Year,CitingField,NumOutgoingCitations,CitedField,NumIncomingCitations
1936.0,142362112,2223,142362112,13495
2006.0,41008148,4317668,41008148,5493104
2012.0,185592680,9381288,185592680,5783515
1989.0,144133560,46264,144133560,234322
1990.0,144133560,53346,144133560,359607
1970.0,138885662,14894,138885662,42371
2017.0,127313418,2406217,127313418,544034
1969.0,144133560,2234,144133560,28139
1958.0,127313418,13947,127313418,65418
1910.0,71924100,3367,71924100,24731
1964.0,142362112,7480,142362112,29997
2012.0,205649164,1453579,205649164,652883
1999.0,121332964,922450,121332964,2042822
1992.0,142362112,42145,142362112,120872
1948.0,33923547,3955,33923547,116689
1926.0,95457728,111,95457728,6767
1942.0,95457728,770,95457728,11214
2003.0,192562407,2719331,192562407,4840292
1996.0,86803240,3434923,86803240,8256669
1939.0,185592680,22750,185592680,126132
2004.0,144024400,586398,144024400,1042865
1913.0,138885662,1546,138885662,6201
1948.0,17744445,831,17744445,17864
1906.0,71924100,2360,71924100,18429
2021.0,127313418,262517,127313418,845
1974.0,162324750,23027,162324750,189860
1999.0,127413603,1221668,127413603,2561325
1976.0,127413603,141495,127413603,504216
1970.0,185592680,559779,185592680,1570020
2005.0,144024400,699727,144024400,1149154
1975.0,17744445,19861,17744445,118228
2012.0,41008148,7391352,41008148,5294412
2015.0,15744967,6650970,15744967,2049390
1988.0,39432304,112489,39432304,337344
1968.0,185592680,449513,185592680,1418537
1967.0,127313418,39429,127313418,178913
1995.0,15744967,828871,15744967,2375316
1977.0,71924100,560276,71924100,1622163
1986.0,144024400,74774,144024400,294694
1951.0,127413603,11911,127413603,27629
1949.0,86803240,23521,86803240,135899
2020.0,192562407,15606346,192562407,644666
1958.0,142362112,7293,142362112,26893
1952.0,205649164,3023,205649164,26352
2002.0,33923547,1156520,33923547,2338715
1971.0,162324750,11617,162324750,123717
2018.0,192562407,12981505,192562407,3293972
1952.0,138885662,7190,138885662,15938
2009.0,142362112,308636,142362112,166844
2008.0,71924100,10835877,71924100,11089299
2001.0,41008148,2008945,41008148,4875909
1993.0,185592680,2130074,185592680,4296594
2009.0,192562407,5027564,192562407,5580426
2001.0,39432304,411374,39432304,989799
1986.0,17744445,55450,17744445,231634
1928.0,142362112,2047,142362112,8802
1972.0,121332964,194592,121332964,596606
1975.0,71924100,449673,71924100,1542342
1974.0,138885662,14844,138885662,46407
1988.0,144024400,85444,144024400,344596
1977.0,144024400,28838,144024400,177567
1909.0,205649164,126,205649164,5333
1952.0,17744445,1185,17744445,18671
1982.0,185592680,1347809,185592680,2817216
1995.0,192562407,1215268,192562407,2737214
2001.0,17744445,311454,17744445,737302
1973.0,144133560,5171,144133560,53795
1988.0,15744967,537864,15744967,1568038
2017.0,162324750,1649316,162324750,415182
1916.0,95457728,40,95457728,3249
2000.0,71924100,4346109,71924100,8850553
1995.0,121332964,620912,121332964,1625764
1950.0,86803240,31306,86803240,173878
1951.0,86803240,31103,86803240,172326
1968.0,142362112,11916,142362112,41530
1914.0,192562407,231,192562407,16539
1919.0,121332964,388,121332964,6263
1922.0,17744445,150,17744445,3743
1899.0,205649164,15,205649164,4616
1914.0,127313418,301,127313418,9272
1905.0,127413603,64,127413603,2709
1910.0,33923547,168,33923547,8770
1913.0,121332964,584,121332964,8838
1875.0,71924100,86,71924100,2671
1949.0,162324750,264,162324750,10687
1935.0,144024400,208,144024400,17879
1932.0,17744445,444,17744445,14144
1944.0,144024400,210,144024400,9266
1918.0,192562407,371,192562407,15053
1902.0,33923547,54,33923547,4736
1895.0,33923547,20,33923547,3246
1932.0,144024400,154,144024400,9809
1880.0,127413603,2,127413603,764
1915.0,127413603,118,127413603,5454
1900.0,33923547,52,33923547,5294
1906.0,205649164,69,205649164,4478
1925.0,205649164,301,205649164,10860
1893.0,127313418,47,127313418,1759
1916.0,41008148,38,41008148,12895
1898.0,142362112,26,142362112,1916
1903.0,127413603,36,127413603,2339
1873.0,121332964,5,121332964,6809
1842.0,86803240,1,86803240,1800
1901.0,15744967,19,15744967,5498
1910.0,95457728,18,95457728,4883
1917.0,17744445,75,17744445,2632
1845.0,185592680,4,185592680,343
1913.0,17744445,121,17744445,4884
1916.0,142362112,239,142362112,3833
1888.0,86803240,151,86803240,4840
1895.0,17744445,8,17744445,938
1912.0,41008148,54,41008148,7857
1883.0,95457728,13,95457728,1852
1865.0,86803240,9,86803240,1806
1893.0,33923547,28,33923547,3283
1864.0,71924100,34,71924100,1125
1905.0,95457728,32,95457728,3550
1883.0,39432304,1,39432304,257
1866.0,185592680,8,185592680,1219
1861.0,86803240,7,86803240,1209
1871.0,138885662,4,138885662,670
1853.0,138885662,5,138885662,290
1929.0,144133560,28,144133560,2240
1834.0,205649164,1,205649164,557
1836.0,192562407,1,192562407,41
1899.0,95457728,9,95457728,3693
1858.0,127313418,3,127313418,702
1890.0,162324750,1,162324750,10428
1836.0,95457728,1,95457728,311
1855.0,33923547,1,33923547,254
1866.0,205649164,1,205649164,1093
1878.0,17744445,1,17744445,715
1909.0,144024400,1,144024400,1945
1849.0,192562407,1,192562407,93
1853.0,185592680,2,185592680,572
1978.0,127413603,163416,127413603,541756
2003.0,86803240,7002533,86803240,11795536
2018.0,162324750,961706,162324750,179385
1899.0,33923547,112,33923547,2475
2021.0,86803240,1172925,86803240,3628
1986.0,15744967,469381,15744967,1465515
1946.0,39432304,5186,39432304,15296
1973.0,162324750,17066,162324750,204315
1901.0,185592680,2604,185592680,13980
1896.0,39432304,6,39432304,354
1951.0,192562407,51748,192562407,191077
1947.0,17744445,821,17744445,19579
1914.0,142362112,377,142362112,4549
1912.0,121332964,529,121332964,6043
1953.0,142362112,4082,142362112,19736
1959.0,138885662,8394,138885662,19536
1958.0,33923547,13135,33923547,201230
1948.0,142362112,2037,142362112,12182
1882.0,71924100,200,71924100,4439
1927.0,17744445,371,17744445,8427
2006.0,192562407,4142700,192562407,5379369
1994.0,86803240,2760327,86803240,7358585
1973.0,17744445,16553,17744445,119607
1934.0,41008148,269,41008148,15249
1912.0,71924100,4048,71924100,25445
1951.0,95457728,1377,95457728,23300
1930.0,15744967,3347,15744967,19220
2009.0,205649164,1015826,205649164,772830
1997.0,144133560,141563,144133560,620861
2016.0,205649164,1397921,205649164,386740
1965.0,127413603,24778,127413603,74593
1921.0,121332964,877,121332964,19156
1953.0,86803240,42791,86803240,207881
1977.0,162324750,36335,162324750,259963
1909.0,185592680,4151,185592680,19448
1929.0,144024400,166,144024400,6386
1895.0,71924100,600,71924100,9540
2007.0,144024400,886479,144024400,1068347
1999.0,192562407,1614961,192562407,3662411
1979.0,41008148,106276,41008148,593535
1976.0,71924100,514219,71924100,1565340
2004.0,185592680,4197847,185592680,6650588
1963.0,127413603,19707,127413603,57861
2008.0,95457728,218207,95457728,136592
1911.0,71924100,3553,71924100,27949
1957.0,17744445,2027,17744445,36373
1931.0,127313418,862,127313418,14041
1978.0,127313418,93615,127313418,370719
2011.0,41008148,6596686,41008148,5366266
2003.0,95457728,175017,95457728,169378
1952.0,39432304,8898,39432304,32563
1972.0,41008148,45304,41008148,259158
1983.0,205649164,48062,205649164,174848
1967.0,121332964,121977,121332964,453435
1991.0,17744445,86802,17744445,372856
1950.0,192562407,48212,192562407,166879
1921.0,86803240,3638,86803240,25432
1919.0,17744445,69,17744445,4343
2021.0,41008148,1156726,41008148,10698
2006.0,71924100,8859946,71924100,11156664
1954.0,71924100,97203,71924100,340894
1913.0,185592680,4219,185592680,20890
1936.0,138885662,5223,138885662,10798
1945.0,138885662,796,138885662,17237
2015.0,71924100,18140689,71924100,7526417
1988.0,185592680,1727601,185592680,3391488
2005.0,127413603,3023625,127413603,3362832
2008.0,144024400,996202,144024400,1025019
1974.0,41008148,51636,41008148,302555
1959.0,185592680,160236,185592680,678084
1942.0,138885662,3300,138885662,7486
1941.0,192562407,4398,192562407,57085
1934.0,15744967,5004,15744967,37490
1957.0,127313418,13164,127313418,69907
2001.0,144024400,388747,144024400,974053
1961.0,127313418,17366,127313418,90036
1985.0,41008148,201119,41008148,888753
2019.0,162324750,949364,162324750,100790
1916.0,33923547,159,33923547,7092
1896.0,138885662,217,138885662,4076
1972.0,127413603,114164,127413603,374180
2007.0,127313418,1053976,127313418,1055260
1937.0,41008148,324,41008148,15529
1969.0,144024400,8777,144024400,102831
1937.0,121332964,3892,121332964,47037
1935.0,86803240,15062,86803240,80798
1933.0,142362112,2528,142362112,12105
1933.0,17744445,610,17744445,7968
1943.0,205649164,1651,205649164,15159
1969.0,15744967,86475,15744967,426556
1956.0,127413603,14375,127413603,39345
1952.0,41008148,20974,41008148,65332
1952.0,127413603,11588,127413603,31485
1960.0,95457728,3075,95457728,34463
1928.0,121332964,1954,121332964,39710
1909.0,86803240,1195,86803240,18399
1928.0,33923547,545,33923547,24317
1998.0,144024400,268210,144024400,801283
1978.0,39432304,42402,39432304,197968
1940.0,121332964,4715,121332964,38295
1936.0,33923547,1223,33923547,45889
1903.0,86803240,782,86803240,11579
1950.0,144024400,822,144024400,29216
1973.0,205649164,18318,205649164,98594
1989.0,192562407,812054,192562407,1832796
1994.0,192562407,1142633,192562407,2502192
2015.0,127313418,2119805,127313418,768304
1981.0,86803240,1014022,86803240,2327950
1907.0,121332964,390,121332964,4658
1891.0,138885662,117,138885662,1677
2017.0,41008148,10199091,41008148,3675919
1910.0,41008148,28,41008148,7157
2016.0,192562407,11664606,192562407,4583463
1908.0,17744445,107,17744445,2890
1911.0,17744445,100,17744445,4280
1916.0,121332964,396,121332964,11935
1947.0,192562407,32800,192562407,100283
2005.0,95457728,202176,95457728,163465
1927.0,192562407,2231,192562407,39329
1952.0,15744967,12989,15744967,77956
1953.0,162324750,430,162324750,20095
1987.0,121332964,418296,121332964,1061147
1972.0,71924100,359001,71924100,1107003
1938.0,185592680,23110,185592680,140829
1894.0,71924100,677,71924100,8205
1900.0,71924100,1410,71924100,10833
2007.0,17744445,817888,17744445,799860
2018.0,185592680,10905748,185592680,2428372
1984.0,41008148,180265,41008148,726617
1950.0,185592680,53724,185592680,296772
1902.0,142362112,72,142362112,3738
1944.0,144133560,265,144133560,1243
1887.0,192562407,67,192562407,1650
1911.0,33923547,171,33923547,10098
1927.0,144024400,53,144024400,3796
1932.0,41008148,272,41008148,19049
1936.0,144133560,37,144133560,1642
1877.0,138885662,43,138885662,1107
1924.0,15744967,705,15744967,11439
1904.0,142362112,170,142362112,3142
,144133560,583,144133560,138
1920.0,127313418,230,127313418,8745
1914.0,15744967,376,15744967,7375
1886.0,205649164,7,205649164,2483
1885.0,192562407,21,192562407,1564
1920.0,33923547,187,33923547,8090
1935.0,162324750,69,162324750,5838
1807.0,121332964,1,121332964,20
1938.0,95457728,470,95457728,12683
1906.0,192562407,163,192562407,11774
1877.0,127313418,3,127313418,1237
1891.0,142362112,40,142362112,1880
1898.0,162324750,4,162324750,1430
1805.0,138885662,1,138885662,113
1854.0,121332964,2,121332964,379
1839.0,142362112,1,142362112,575
1907.0,162324750,21,162324750,1435
1873.0,71924100,59,71924100,2345
1920.0,127413603,78,127413603,6184
1910.0,15744967,168,15744967,13060
1847.0,185592680,4,185592680,366
1891.0,86803240,163,86803240,6397
1896.0,33923547,49,33923547,4332
1920.0,144024400,23,144024400,5789
1907.0,144024400,1,144024400,1673
1906.0,41008148,3,41008148,5455
1918.0,41008148,95,41008148,6438
1859.0,185592680,4,185592680,822
1901.0,33923547,50,33923547,4748
1925.0,144133560,14,144133560,1660
1905.0,15744967,29,15744967,8393
1860.0,127313418,3,127313418,686
1888.0,205649164,36,205649164,2295
1852.0,71924100,2,71924100,1181
1919.0,162324750,8,162324750,595
1862.0,138885662,7,138885662,397
1864.0,185592680,3,185592680,1310
1874.0,127413603,2,127413603,72
1868.0,205649164,4,205649164,1421
1902.0,162324750,3,162324750,351
1882.0,95457728,2,95457728,1874
1871.0,142362112,9,142362112,842
1891.0,41008148,5,41008148,645
1900.0,41008148,4,41008148,5280
1856.0,39432304,1,39432304,21
1913.0,41008148,8,41008148,8108
1923.0,162324750,10,162324750,2435
1889.0,127413603,8,127413603,211
1876.0,95457728,1,95457728,1424
1854.0,86803240,4,86803240,1133
1889.0,144133560,1,144133560,41
1847.0,205649164,2,205649164,1484
1835.0,138885662,1,138885662,250
1876.0,15744967,1,15744967,528
1901.0,41008148,6,41008148,6659
1900.0,144024400,5,144024400,1352
1856.0,86803240,1,86803240,873
1851.0,192562407,2,192562407,109
1859.0,33923547,1,33923547,1116
1846.0,192562407,1,192562407,159
1895.0,41008148,3,41008148,1629
,39432304,16,39432304,71
1861.0,142362112,1,142362112,707
1800.0,144024400,1,144024400,34
1882.0,205649164,1,205649164,2185
2000.0,127413603,1431037,127413603,2737888
2006.0,144133560,782364,144133560,1010685
1971.0,127313418,52969,127313418,233549
1950.0,71924100,77025,71924100,274648
1960.0,86803240,92613,86803240,413004
1919.0,86803240,2746,86803240,20195
1975.0,162324750,23761,162324750,152069
2019.0,86803240,11242813,86803240,1232457
1922.0,71924100,8126,71924100,46171
2008.0,162324750,1228991,162324750,1279322
1986.0,39432304,102337,39432304,311949
1962.0,41008148,32901,41008148,143082
2000.0,95457728,123302,95457728,181227
2016.0,144133560,1782111,144133560,458001
1976.0,41008148,70653,41008148,401644
1979.0,95457728,16699,95457728,90281
1940.0,71924100,39857,71924100,115880
1899.0,71924100,1164,71924100,10974
1916.0,86803240,1494,86803240,18523
1991.0,121332964,526587,121332964,1193762
2007.0,86803240,9546454,86803240,11701696
1979.0,185592680,1080499,185592680,2463207
1987.0,15744967,499850,15744967,1497802
1968.0,205649164,12249,205649164,75691
1981.0,15744967,338871,15744967,924920
1957.0,121332964,32630,121332964,200393
1966.0,86803240,201724,86803240,743592
1973.0,144024400,18443,144024400,176777
1937.0,86803240,17752,86803240,82138
1968.0,162324750,4978,162324750,83953
2020.0,39432304,4942758,39432304,179205
2012.0,142362112,432789,142362112,122037
1990.0,15744967,611018,15744967,1891847
2011.0,127313418,1367393,127313418,947609
1943.0,192562407,10482,192562407,43573
1905.0,17744445,78,17744445,1924
2003.0,127413603,2309126,127413603,3272454
1988.0,127413603,430119,127413603,1171194
1994.0,33923547,563147,33923547,1683526
1969.0,127413603,79444,127413603,282259
1936.0,86803240,18559,86803240,83641
1951.0,205649164,3022,205649164,23026
1980.0,86803240,927053,86803240,2307411
1976.0,15744967,187006,15744967,711858
1979.0,39432304,47224,39432304,206516
1948.0,121332964,7646,121332964,78775
1925.0,127313418,501,127313418,11139
1979.0,142362112,15105,142362112,64750
1978.0,192562407,318552,192562407,1016703
2011.0,39432304,1552311,39432304,1369753
2006.0,205649164,704942,205649164,774612
1944.0,41008148,5843,41008148,19727
1934.0,86803240,12637,86803240,67177
1992.0,127413603,604576,127413603,1557969
2012.0,33923547,3191176,33923547,1889397
1999.0,15744967,1154093,15744967,3010612
2010.0,142362112,338435,142362112,149868
2020.0,185592680,14530142,185592680,517476
1968.0,144024400,5939,144024400,130128
1948.0,205649164,1885,205649164,23180
1962.0,86803240,115946,86803240,522106
1934.0,142362112,1541,142362112,13851
1922.0,127313418,319,127313418,10908
1902.0,121332964,268,121332964,11895
1920.0,142362112,695,142362112,4677
1938.0,86803240,18339,86803240,94894
1938.0,192562407,3560,192562407,60176
1934.0,127313418,1183,127313418,11190
1923.0,185592680,7001,185592680,34409
2013.0,205649164,1669449,205649164,623236
1971.0,86803240,408682,86803240,1208054
1980.0,144024400,40745,144024400,220962
1963.0,205649164,7888,205649164,47106
1946.0,192562407,29052,192562407,84521
2003.0,144024400,576238,144024400,1050646
1955.0,185592680,109172,185592680,492397
1983.0,162324750,72079,162324750,348865
1961.0,127413603,16470,127413603,60333
1970.0,142362112,7892,142362112,44392
1948.0,39432304,7304,39432304,29996
1932.0,144133560,35,144133560,2636
1951.0,162324750,376,162324750,16948
1952.0,142362112,3330,142362112,23069
1931.0,71924100,28197,71924100,80996
1932.0,86803240,13714,86803240,66112
1938.0,138885662,6049,138885662,10024
1942.0,127313418,1339,127313418,13832
2021.0,95457728,16563,95457728,219
2005.0,15744967,2383162,15744967,3942741
2014.0,185592680,10595142,185592680,4876302
1962.0,39432304,15073,39432304,56839
2002.0,95457728,164533,95457728,169685
1928.0,192562407,1411,192562407,44691
1911.0,86803240,2259,86803240,21457
1963.0,144024400,3369,144024400,55219
1993.0,15744967,763565,15744967,2091324
1979.0,144133560,12986,144133560,90856
1961.0,192562407,103993,192562407,386060
1965.0,33923547,35837,33923547,399951
1956.0,15744967,18945,15744967,175294
1898.0,192562407,103,192562407,3720
1946.0,144133560,576,144133560,1895
2011.0,144133560,1605219,144133560,933295
1981.0,121332964,309639,121332964,900994
2017.0,86803240,14869251,86803240,4122704
1963.0,144133560,2279,144133560,29618
1929.0,185592680,15599,185592680,60424
1939.0,144024400,195,144024400,6640
1992.0,138885662,39786,138885662,96160
1998.0,142362112,68605,142362112,141890
1973.0,185592680,728717,185592680,1949389
1960.0,41008148,29677,41008148,160517
1973.0,142362112,9708,142362112,46396
1925.0,127413603,348,127413603,9756
2002.0,17744445,399044,17744445,721133
2003.0,142362112,132787,142362112,162519
1998.0,15744967,1077390,15744967,2907867
1953.0,185592680,83016,185592680,440968
1897.0,121332964,213,121332964,2414
1947.0,39432304,6376,39432304,20095
1931.0,41008148,162,41008148,24598
1903.0,17744445,42,17744445,1750
1957.0,205649164,4114,205649164,42497
1939.0,41008148,619,41008148,17147
1905.0,192562407,246,192562407,10014
1966.0,144133560,1748,144133560,22370
1952.0,95457728,1184,95457728,18633
1911.0,205649164,179,205649164,5457
1916.0,138885662,748,138885662,3334
1910.0,142362112,301,142362112,4756
1931.0,144133560,22,144133560,2748
1910.0,127313418,589,127313418,7129
1884.0,71924100,217,71924100,4036
1946.0,17744445,944,17744445,13202
1952.0,144133560,781,144133560,6541
1952.0,162324750,342,162324750,15858
1923.0,127413603,288,127413603,7320
1901.0,205649164,27,205649164,4035
1892.0,192562407,55,192562407,1253
1879.0,71924100,120,71924100,3029
1914.0,127413603,117,127413603,4559
1917.0,33923547,91,33923547,6588
1924.0,41008148,58,41008148,14849
1894.0,192562407,84,192562407,1688
1914.0,39432304,39,39432304,4461
1944.0,95457728,812,95457728,15887
1871.0,121332964,9,121332964,1300
1875.0,86803240,44,86803240,3035
1922.0,41008148,45,41008148,15282
1909.0,41008148,17,41008148,7599
1887.0,205649164,10,205649164,3142
1886.0,192562407,25,192562407,742
,41008148,341,41008148,208
1899.0,17744445,22,17744445,1789
1878.0,127413603,4,127413603,205
1945.0,162324750,113,162324750,11989
1865.0,127413603,8,127413603,71
1858.0,121332964,3,121332964,339
1874.0,142362112,4,142362112,1068
1854.0,71924100,1,71924100,1267
1830.0,142362112,6,142362112,376
1886.0,95457728,17,95457728,1101
1878.0,192562407,5,192562407,827
1849.0,127313418,1,127313418,578
1899.0,41008148,9,41008148,8156
1864.0,86803240,9,86803240,1708
1838.0,121332964,1,121332964,237
1899.0,15744967,29,15744967,6357
1860.0,71924100,16,71924100,1165
1918.0,144133560,4,144133560,652
1844.0,205649164,1,205649164,797
1913.0,162324750,11,162324750,2450
1882.0,127313418,4,127313418,1299
1847.0,138885662,3,138885662,564
1864.0,205649164,2,205649164,1811
1844.0,185592680,1,185592680,574
1859.0,71924100,2,71924100,1655
1871.0,39432304,2,39432304,63
1895.0,15744967,2,15744967,6584
2002.0,144133560,423151,144133560,936971
1985.0,71924100,1104735,71924100,2826986
1943.0,127413603,13980,127413603,62107
1959.0,205649164,5017,205649164,39888
1909.0,121332964,338,121332964,5861
1905.0,71924100,2275,71924100,14857
1943.0,121332964,3187,121332964,24170
2005.0,138885662,197767,138885662,141491
2011.0,15744967,5054411,15744967,3370954
1961.0,39432304,13469,39432304,58191
1965.0,15744967,56250,15744967,283365
1939.0,127413603,1551,127413603,76854
2009.0,86803240,11378959,86803240,11579846
1950.0,41008148,21631,41008148,93788
1941.0,144024400,272,144024400,12196
1956.0,95457728,1946,95457728,21743
1888.0,71924100,406,71924100,5498
2012.0,192562407,8375641,192562407,6342856
1976.0,185592680,881371,185592680,2354078
1982.0,71924100,856769,71924100,2337813
1939.0,95457728,632,95457728,14824
1901.0,142362112,53,142362112,3023
1967.0,205649164,10982,205649164,64630
1930.0,33923547,895,33923547,24569
2012.0,144133560,1812914,144133560,831521
1987.0,138885662,29960,138885662,88005
1958.0,127413603,15700,127413603,43307
1927.0,39432304,326,39432304,10752
1971.0,144133560,3782,144133560,45236
1962.0,33923547,23117,33923547,260935
1892.0,71924100,630,71924100,8647
1988.0,17744445,61786,17744445,255100
1987.0,205649164,64867,205649164,235516
1983.0,17744445,41671,17744445,192211
1931.0,138885662,8053,138885662,15095
1932.0,71924100,29927,71924100,92300
1953.0,138885662,7930,138885662,15225
1959.0,127413603,17354,127413603,45134
1950.0,127313418,7130,127313418,33784
1946.0,162324750,160,162324750,6897
1927.0,127313418,470,127313418,13068
2021.0,144024400,123528,144024400,858
1992.0,33923547,510404,33923547,1678021
1995.0,41008148,859143,41008148,2741629
1996.0,33923547,679571,33923547,1817620
2002.0,121332964,1360600,121332964,2301400
1964.0,95457728,6834,95457728,43317
1996.0,121332964,675106,121332964,1883910
1965.0,41008148,39009,41008148,197447
1954.0,144133560,843,144133560,11165
1896.0,185592680,1585,185592680,10699
1982.0,15744967,386321,15744967,1053048
1997.0,39432304,254698,39432304,730493
2010.0,127313418,1289002,127313418,1004080
2001.0,127313418,546183,127313418,987699
1953.0,41008148,23530,41008148,68491
1958.0,86803240,68279,86803240,297284
1928.0,138885662,8407,138885662,11081
2019.0,142362112,258590,142362112,14536
1928.0,185592680,11706,185592680,52177
2007.0,15744967,3132727,15744967,4044135
1970.0,41008148,33600,41008148,234813
1959.0,39432304,12509,39432304,48394
1906.0,138885662,632,138885662,2993
1932.0,127313418,859,127313418,14249
1929.0,205649164,795,205649164,9661
2020.0,86803240,13861606,86803240,485882
1963.0,185592680,271507,185592680,1009277
1953.0,127413603,12658,127413603,32346
1971.0,15744967,119241,15744967,516194
1970.0,17744445,11736,17744445,106578
1961.0,17744445,3340,17744445,51193
2019.0,185592680,12089039,185592680,1549543
1930.0,205649164,688,205649164,11849
1953.0,17744445,1202,17744445,20558
2016.0,17744445,1419552,17744445,309501
1935.0,127413603,1633,127413603,62512
1961.0,71924100,157136,71924100,490752
1980.0,144133560,14279,144133560,93869
1912.0,192562407,751,192562407,15841
1894.0,138885662,225,138885662,2713
1927.0,95457728,210,95457728,8812
1942.0,41008148,2031,41008148,19189
1887.0,86803240,200,86803240,6719
2019.0,39432304,4009381,39432304,518127
1976.0,17744445,28856,17744445,118414
1951.0,121332964,14449,121332964,120383
1930.0,185592680,16541,185592680,67759
1898.0,185592680,1698,185592680,16299
1943.0,15744967,5958,15744967,36733
1933.0,127313418,909,127313418,13697
1923.0,127313418,311,127313418,8118
1911.0,144024400,44,144024400,1403
2007.0,127413603,3684910,127413603,3413012
1931.0,185592680,16996,185592680,70829
1961.0,15744967,30303,15744967,199866
1948.0,15744967,6781,15744967,61916
1937.0,144133560,64,144133560,1804
1835.0,95457728,2,95457728,253
1948.0,192562407,38284,192562407,140091
1997.0,41008148,1074015,41008148,3439725
1960.0,142362112,8355,142362112,27427
1977.0,142362112,10275,142362112,54205
1945.0,127413603,25161,127413603,69404
1996.0,95457728,74399,95457728,165912
1969.0,205649164,13377,205649164,73452
1912.0,138885662,1519,138885662,5691
1951.0,138885662,5151,138885662,16725
1986.0,86803240,1559319,86803240,3721519
1983.0,144133560,20294,144133560,145573
2018.0,127313418,2169859,127313418,380894
2003.0,15744967,1904869,15744967,3738344
2002.0,162324750,596391,162324750,1314392
1963.0,138885662,9901,138885662,25537
1962.0,162324750,1432,162324750,59884
1954.0,205649164,3882,205649164,29083
1908.0,142362112,149,142362112,4038
1998.0,127413603,1135931,127413603,2482319
1968.0,127413603,45619,127413603,153976
1969.0,127313418,41057,127313418,197145
1947.0,144133560,601,144133560,2658
1921.0,205649164,134,205649164,7329
1939.0,86803240,19827,86803240,81693
1878.0,71924100,151,71924100,3829
1885.0,39432304,2,39432304,97
1888.0,162324750,4,162324750,395
1867.0,71924100,25,71924100,3474
1881.0,185592680,460,185592680,4191
1909.0,15744967,196,15744967,7212
1879.0,138885662,64,138885662,839
1924.0,121332964,1487,121332964,20011
1931.0,205649164,739,205649164,11262
1959.0,162324750,1160,162324750,28574
1958.0,144024400,1668,144024400,35492
1963.0,162324750,2244,162324750,53055
1930.0,17744445,421,17744445,7010
1915.0,138885662,457,138885662,2203
1910.0,138885662,842,138885662,4143
1890.0,138885662,124,138885662,1329
1916.0,15744967,540,15744967,6473
1908.0,121332964,348,121332964,5159
1883.0,138885662,129,138885662,1447
1885.0,121332964,76,121332964,874
1882.0,121332964,127,121332964,1778
1864.0,142362112,2,142362112,663
1906.0,86803240,1211,86803240,13142
1907.0,205649164,63,205649164,4438
1887.0,95457728,30,95457728,2275
1884.0,138885662,122,138885662,1464
1882.0,86803240,43,86803240,3880
1870.0,121332964,15,121332964,786
1889.0,33923547,30,33923547,2273
1885.0,142362112,32,142362112,2060
1885.0,127413603,2,127413603,87
1868.0,138885662,18,138885662,523
1902.0,17744445,24,17744445,2096
1869.0,138885662,34,138885662,636
1889.0,192562407,76,192562407,3840
1871.0,185592680,40,185592680,1949
1901.0,162324750,4,162324750,621
1865.0,185592680,6,185592680,902
1889.0,17744445,2,17744445,967
1884.0,95457728,2,95457728,2885
1806.0,185592680,1,185592680,34
1902.0,95457728,15,95457728,3065
1933.0,162324750,32,162324750,8618
1862.0,39432304,1,39432304,30
1873.0,138885662,10,138885662,830
1857.0,142362112,7,142362112,730
1904.0,95457728,9,95457728,3386
1829.0,121332964,1,121332964,407
1905.0,41008148,4,41008148,6039
1908.0,144024400,1,144024400,1210
1871.0,205649164,1,205649164,1075
1912.0,144133560,2,144133560,784
1892.0,127413603,2,127413603,180
1827.0,95457728,1,95457728,226
1864.0,39432304,1,39432304,80
1855.0,185592680,1,185592680,497
1883.0,127313418,8,127313418,2702
1893.0,127413603,8,127413603,278
1872.0,142362112,3,142362112,1044
1869.0,33923547,1,33923547,1438
1853.0,142362112,1,142362112,583
1847.0,71924100,2,71924100,1318
1858.0,86803240,2,86803240,2396
1848.0,127313418,1,127313418,488
1853.0,41008148,1,41008148,1073
1878.0,39432304,2,39432304,98
2000.0,41008148,1606718,41008148,4201206
1965.0,86803240,183992,86803240,671399
2001.0,205649164,301782,205649164,646899
2004.0,39432304,586220,39432304,1135963
1924.0,142362112,898,142362112,9304
1935.0,127313418,1196,127313418,15651
1958.0,39432304,11833,39432304,55020
1954.0,86803240,46702,86803240,220547
2019.0,144024400,1490918,144024400,116159
1903.0,71924100,2498,71924100,15239
1898.0,71924100,1065,71924100,11240
1922.0,205649164,320,205649164,9588
1943.0,17744445,872,17744445,7662
1974.0,185592680,785476,185592680,1933075
1980.0,127313418,115042,127313418,418837
1992.0,41008148,650322,41008148,1768074
1997.0,33923547,744581,33923547,1843939
1956.0,39432304,10995,39432304,39199
1929.0,192562407,1540,192562407,45653
2005.0,41008148,3744011,41008148,5474593
2005.0,17744445,641730,17744445,783937
1972.0,86803240,458176,86803240,1299214
1968.0,41008148,36840,41008148,251447
1929.0,39432304,200,39432304,10917
1924.0,192562407,905,192562407,31807
2010.0,15744967,4457329,15744967,3642078
1995.0,127313418,354815,127313418,802313
1988.0,138885662,38277,138885662,84835
1949.0,33923547,4700,33923547,93267
1964.0,17744445,4996,17744445,62543
1946.0,15744967,7616,15744967,42787
2005.0,127313418,817566,127313418,1017425
1966.0,205649164,9618,205649164,62309
2016.0,121332964,4431162,121332964,1711002
2019.0,127413603,249776,127413603,45241
1969.0,142362112,9456,142362112,43499
2002.0,192562407,2422796,192562407,4512649
1993.0,127313418,306473,127313418,717318
2018.0,205649164,1197013,205649164,233211
