year(Date),FieldOfStudyId,Gender,Authorships
1946.0,71924100,1,7014
1864.0,95457728,1,402
1921.0,95457728,0,188
1914.0,17744445,0,112
1897.0,95457728,0,88
1841.0,121332964,1,13
1918.0,142362112,0,235
1864.0,86803240,1,123
1940.0,192562407,0,233
2009.0,71924100,0,318551
2004.0,15744967,1,59098
2007.0,127313418,1,40567
1983.0,185592680,0,28759
1961.0,41008148,1,6541
1971.0,185592680,1,50610
1968.0,127313418,1,6217
1979.0,144133560,1,6166
1827.0,205649164,1,48
1928.0,127413603,1,1912
1958.0,144024400,1,2025
1932.0,15744967,0,473
1947.0,86803240,1,2624
1884.0,142362112,1,850
1919.0,162324750,1,182
1954.0,185592680,0,2463
1913.0,142362112,0,356
1915.0,144133560,1,314
1920.0,15744967,1,568
1926.0,86803240,1,1972
1910.0,86803240,0,126
1905.0,185592680,0,58
1992.0,127413603,1,69315
2001.0,71924100,1,235544
2011.0,15744967,0,94343
2001.0,17744445,1,34851
2007.0,71924100,1,399330
2006.0,142362112,1,30253
2014.0,192562407,1,316891
2008.0,86803240,0,181861
2001.0,86803240,0,112343
1992.0,17744445,1,22580
2010.0,95457728,0,7942
1963.0,185592680,1,25392
1977.0,121332964,1,16192
2015.0,205649164,0,40716
1925.0,41008148,1,2432
1951.0,127313418,1,2288
1996.0,192562407,0,27952
1978.0,185592680,0,19539
1967.0,121332964,1,9601
2018.0,185592680,0,188943
1885.0,144024400,1,45
1962.0,144133560,1,1967
1962.0,127313418,0,401
1962.0,95457728,0,904
1901.0,15744967,1,213
1853.0,71924100,1,401
1921.0,41008148,0,150
1863.0,86803240,1,153
1959.0,144133560,0,197
1908.0,121332964,1,385
1883.0,138885662,1,319
1907.0,144133560,1,188
1947.0,142362112,1,3686
1979.0,71924100,1,57211
2003.0,15744967,1,53781
2003.0,71924100,1,288034
1963.0,192562407,1,17744
1980.0,127313418,1,11206
2014.0,185592680,0,186564
1983.0,127413603,1,38493
1998.0,86803240,0,90530
2008.0,33923547,1,105707
2014.0,86803240,0,249117
1971.0,142362112,1,10621
2004.0,15744967,0,48887
2017.0,71924100,0,517392
1954.0,95457728,1,3231
1988.0,162324750,1,12900
1991.0,142362112,0,6847
1972.0,86803240,1,23022
1982.0,41008148,0,4478
1936.0,185592680,1,5171
1994.0,95457728,0,4072
1980.0,17744445,0,5181
1924.0,41008148,1,2247
1930.0,144133560,1,686
1914.0,127413603,1,892
1937.0,71924100,1,7350
1964.0,144133560,0,252
1913.0,185592680,1,1727
1909.0,41008148,1,723
1946.0,162324750,0,81
1913.0,127413603,0,140
1945.0,144024400,0,244
1961.0,142362112,1,6945
1992.0,15744967,0,21830
2014.0,138885662,1,24224
2003.0,95457728,0,5652
1975.0,127313418,1,7411
1996.0,144133560,0,5820
2002.0,142362112,0,11289
2002.0,17744445,0,18289
1966.0,95457728,0,1181
1971.0,17744445,1,12452
2003.0,205649164,1,30464
1966.0,71924100,1,23401
2016.0,41008148,0,136798
2017.0,144133560,1,60770
1973.0,138885662,0,1192
1922.0,17744445,1,884
1979.0,121332964,0,2108
1903.0,185592680,1,1004
1879.0,71924100,1,686
1895.0,127313418,1,241
1952.0,127413603,0,384
1946.0,86803240,0,751
1927.0,41008148,0,218
1950.0,205649164,0,470
1902.0,95457728,0,80
1960.0,39432304,0,253
1909.0,205649164,0,119
2020.0,127313418,1,51736
,86803240,1,35
1988.0,15744967,1,28299
1998.0,185592680,1,188426
2013.0,15744967,0,110902
1976.0,127413603,1,31070
1989.0,86803240,1,86133
2002.0,192562407,0,49141
2004.0,121332964,0,27916
1989.0,33923547,1,29232
1921.0,138885662,1,1163
1932.0,41008148,1,2573
2008.0,162324750,0,16319
1958.0,15744967,1,4449
1951.0,41008148,1,3812
2016.0,192562407,1,318530
1984.0,41008148,0,5191
1931.0,142362112,1,3362
1986.0,17744445,0,6456
1975.0,205649164,0,2061
1981.0,162324750,0,1399
1947.0,95457728,0,448
1918.0,142362112,1,1835
1934.0,33923547,1,762
1896.0,205649164,1,551
1885.0,71924100,1,909
1953.0,33923547,0,184
1870.0,205649164,1,262
1837.0,86803240,1,69
1941.0,86803240,0,663
2004.0,205649164,1,34007
2015.0,71924100,1,655160
1980.0,127313418,0,1666
1805.0,142362112,1,170
1936.0,185592680,0,679
1972.0,41008148,0,1580
1935.0,205649164,1,1507
1927.0,33923547,1,615
1972.0,127313418,0,680
1924.0,71924100,0,599
1935.0,41008148,1,1552
1864.0,127413603,1,112
1959.0,144024400,0,489
1848.0,41008148,1,65
1916.0,127313418,0,38
1862.0,205649164,0,15
2019.0,127313418,1,55321
1800.0,185592680,1,62
1993.0,138885662,1,12540
1980.0,205649164,1,11996
2012.0,95457728,0,8585
2019.0,162324750,0,10151
1983.0,127313418,0,2145
2006.0,33923547,0,27668
1933.0,95457728,1,1643
1937.0,15744967,0,581
1987.0,95457728,0,4007
1866.0,33923547,1,62
1888.0,71924100,1,1072
2017.0,127313418,0,32319
1926.0,127313418,1,1230
1853.0,127313418,1,52
1937.0,144133560,1,678
1947.0,121332964,0,122
1904.0,205649164,0,98
1952.0,41008148,0,388
1854.0,138885662,1,146
1914.0,95457728,0,179
1988.0,15744967,0,18338
1973.0,17744445,1,14259
2006.0,71924100,0,243965
1987.0,127413603,1,52550
1959.0,185592680,1,19428
1836.0,142362112,1,292
1972.0,15744967,1,16211
2014.0,205649164,1,68420
1964.0,142362112,1,8385
1975.0,17744445,1,15337
1981.0,127413603,1,37943
1985.0,138885662,1,11363
1966.0,144133560,1,2145
1961.0,39432304,1,2666
1950.0,144024400,1,1469
1949.0,142362112,1,4432
2008.0,127313418,0,17038
1950.0,15744967,0,921
1811.0,142362112,1,169
2016.0,39432304,0,43072
1954.0,142362112,0,1052
1946.0,95457728,0,425
1921.0,71924100,0,413
1941.0,86803240,1,2821
1888.0,127313418,1,164
1931.0,39432304,1,1303
1943.0,192562407,0,188
1874.0,95457728,0,47
2008.0,86803240,1,247102
1997.0,15744967,0,28787
1949.0,71924100,1,10622
2001.0,15744967,0,38308
1954.0,41008148,1,4720
1954.0,121332964,1,3199
1893.0,144133560,0,11
1958.0,17744445,1,4171
1927.0,71924100,1,6123
1970.0,142362112,0,3015
1848.0,71924100,1,341
1927.0,86803240,1,2006
1893.0,33923547,1,146
1850.0,71924100,1,450
1819.0,205649164,1,42
2019.0,121332964,1,140628
1933.0,127313418,0,97
2020.0,95457728,0,6480
1903.0,39432304,1,269
1807.0,95457728,1,93
1862.0,41008148,1,57
1902.0,121332964,1,317
1945.0,144133560,0,93
1937.0,127313418,0,120
1907.0,71924100,0,135
1957.0,33923547,0,216
1850.0,142362112,0,55
1827.0,127413603,0,3
1842.0,144024400,1,13
1950.0,127313418,0,207
1909.0,41008148,0,61
1834.0,71924100,0,5
1891.0,17744445,1,290
1903.0,144133560,1,120
1947.0,41008148,0,294
1883.0,39432304,1,54
1881.0,86803240,1,276
1902.0,162324750,1,83
1874.0,192562407,1,50
1902.0,127313418,0,33
1837.0,33923547,1,36
1828.0,138885662,1,77
1904.0,39432304,0,20
1918.0,17744445,0,102
1933.0,138885662,0,182
1837.0,142362112,1,291
1833.0,205649164,1,80
1884.0,162324750,1,26
1900.0,86803240,1,613
1893.0,86803240,1,435
1895.0,17744445,0,14
1813.0,17744445,1,12
1924.0,162324750,1,308
1874.0,71924100,1,477
1848.0,17744445,0,7
1878.0,138885662,1,269
1910.0,121332964,1,395
1905.0,192562407,0,64
1882.0,127313418,1,164
1923.0,39432304,0,60
1844.0,192562407,0,1
1833.0,95457728,1,98
1890.0,41008148,1,184
1876.0,33923547,1,48
1917.0,17744445,0,96
1861.0,144024400,1,25
1892.0,33923547,1,148
1845.0,205649164,1,137
1832.0,95457728,1,115
1899.0,185592680,0,43
1832.0,138885662,1,59
1909.0,33923547,0,28
1895.0,95457728,0,53
1883.0,162324750,1,27
1835.0,121332964,1,24
1952.0,121332964,0,279
1944.0,205649164,0,224
1916.0,205649164,0,122
1893.0,144024400,0,16
1841.0,15744967,1,32
1905.0,17744445,0,44
1828.0,121332964,1,15
1886.0,41008148,1,176
1856.0,127413603,0,6
1865.0,185592680,1,103
1920.0,144133560,0,40
1909.0,138885662,0,76
1868.0,95457728,1,210
1876.0,41008148,0,2
1838.0,127413603,1,50
1941.0,144024400,0,257
1916.0,41008148,0,83
1905.0,205649164,0,81
1921.0,144133560,0,40
1811.0,95457728,1,82
1888.0,41008148,1,182
1901.0,71924100,0,127
1882.0,127413603,0,18
1844.0,192562407,1,20
1863.0,39432304,1,12
1900.0,144133560,1,111
1885.0,15744967,0,16
1915.0,17744445,0,94
1805.0,17744445,1,7
1924.0,121332964,0,64
1859.0,41008148,0,1
1919.0,17744445,0,108
1858.0,41008148,1,90
1836.0,17744445,1,27
1805.0,41008148,1,11
1846.0,205649164,0,8
1844.0,127413603,0,2
1899.0,33923547,0,21
1837.0,144024400,1,9
1919.0,127313418,0,53
1884.0,144133560,1,29
1912.0,15744967,0,68
1895.0,144024400,0,15
1917.0,33923547,0,48
1845.0,127413603,1,39
1860.0,33923547,1,52
1864.0,41008148,1,61
1832.0,144024400,1,11
1890.0,144133560,1,38
1803.0,138885662,1,64
1866.0,86803240,0,7
1831.0,192562407,1,10
1872.0,138885662,0,21
1864.0,162324750,1,12
1893.0,192562407,0,7
1842.0,192562407,1,14
1859.0,162324750,1,21
1852.0,142362112,0,30
1831.0,127313418,1,11
1859.0,192562407,1,32
1857.0,142362112,0,46
1920.0,127313418,0,54
1809.0,142362112,0,23
1892.0,86803240,0,22
1853.0,162324750,1,19
1837.0,127413603,1,42
1909.0,192562407,0,69
1828.0,185592680,1,22
1839.0,162324750,0,1
1879.0,33923547,0,5
1800.0,144133560,1,7
1825.0,86803240,1,38
1893.0,127313418,0,15
1827.0,185592680,1,12
1882.0,95457728,0,33
1832.0,127313418,0,2
1840.0,192562407,1,11
1838.0,39432304,1,11
1879.0,15744967,0,1
1845.0,144133560,1,10
1846.0,185592680,1,65
1857.0,185592680,0,8
1867.0,71924100,0,16
1907.0,39432304,0,24
1873.0,138885662,0,14
1816.0,127313418,1,14
1811.0,15744967,0,3
1895.0,15744967,0,23
,205649164,1,54
1905.0,144133560,0,18
1824.0,95457728,0,8
1831.0,39432304,0,1
1829.0,205649164,0,2
1889.0,144133560,1,41
1801.0,95457728,0,10
1826.0,33923547,1,19
1814.0,15744967,1,7
1845.0,162324750,1,10
1872.0,162324750,1,14
1863.0,144024400,1,20
1844.0,144024400,1,27
1859.0,15744967,0,2
1812.0,144024400,1,6
1888.0,41008148,0,9
1841.0,144024400,1,13
1897.0,185592680,0,36
1842.0,127313418,1,27
1881.0,86803240,0,9
1882.0,144133560,1,24
1861.0,185592680,0,3
1839.0,162324750,1,9
1891.0,41008148,0,8
1802.0,17744445,1,7
1845.0,185592680,0,5
1801.0,138885662,0,9
1854.0,144024400,1,24
1805.0,127413603,1,16
1800.0,162324750,1,10
1831.0,162324750,0,3
1898.0,127313418,0,16
1856.0,15744967,0,4
1824.0,33923547,1,9
1826.0,185592680,1,16
1888.0,144024400,0,9
1899.0,162324750,0,5
1812.0,144133560,1,4
1849.0,127413603,0,6
1869.0,127313418,0,1
1808.0,144024400,1,11
,41008148,0,20
1855.0,15744967,1,34
1805.0,41008148,0,1
1803.0,138885662,0,5
1825.0,95457728,0,2
1829.0,162324750,1,5
1817.0,162324750,1,10
1848.0,121332964,0,4
1851.0,86803240,0,4
1845.0,15744967,0,2
1808.0,39432304,1,4
1877.0,121332964,0,6
1878.0,121332964,0,3
1846.0,39432304,1,11
1825.0,185592680,1,7
1853.0,33923547,1,19
1808.0,144024400,0,1
1821.0,144024400,1,5
1873.0,15744967,0,1
1873.0,39432304,0,1
1887.0,15744967,0,9
1895.0,33923547,0,8
1860.0,17744445,0,5
1848.0,144024400,0,3
1864.0,15744967,0,3
1813.0,86803240,0,2
1845.0,192562407,0,1
1827.0,41008148,0,2
1804.0,15744967,1,5
1829.0,185592680,0,1
1843.0,86803240,0,3
1811.0,192562407,1,6
1856.0,162324750,0,1
1883.0,121332964,0,2
1870.0,15744967,0,3
1843.0,185592680,0,2
1847.0,144024400,0,1
1811.0,39432304,1,2
1816.0,71924100,0,2
1807.0,144024400,1,1
1867.0,33923547,0,2
1810.0,39432304,0,4
1878.0,15744967,0,3
1891.0,162324750,0,2
1851.0,144024400,0,1
1811.0,138885662,0,4
1876.0,39432304,0,2
1808.0,127413603,0,1
2004.0,142362112,1,29262
2014.0,86803240,1,312029
1986.0,41008148,0,7103
2008.0,144133560,0,22090
2003.0,86803240,1,187465
2002.0,138885662,0,5506
2012.0,162324750,1,52929
1941.0,127313418,1,955
1981.0,162324750,1,9383
1900.0,39432304,1,255
1941.0,142362112,1,2783
1995.0,95457728,1,10471
1977.0,144133560,1,5537
1983.0,17744445,0,5537
1935.0,185592680,1,5040
1987.0,192562407,0,11311
1961.0,15744967,0,1473
1964.0,127313418,0,491
1877.0,142362112,1,791
1946.0,142362112,1,3085
1957.0,142362112,0,1143
1859.0,95457728,1,348
1888.0,142362112,1,1075
1957.0,205649164,0,464
1912.0,127313418,1,636
1918.0,185592680,1,1085
1918.0,127313418,1,552
1958.0,71924100,0,3479
1932.0,121332964,1,1127
1849.0,71924100,1,357
1938.0,144133560,1,739
1878.0,71924100,1,622
1912.0,17744445,1,1099
1912.0,95457728,0,247
1955.0,205649164,0,433
1890.0,95457728,1,539
1973.0,39432304,0,515
1984.0,71924100,0,31661
1962.0,127413603,1,5623
1989.0,86803240,0,41461
1974.0,185592680,1,66176
2008.0,127413603,1,182356
1998.0,15744967,0,30627
2010.0,39432304,0,27952
1934.0,185592680,1,5074
1911.0,142362112,1,2323
1964.0,185592680,1,28172
1979.0,192562407,0,4589
1915.0,127413603,0,120
1950.0,95457728,1,2778
1890.0,71924100,1,1133
1936.0,17744445,0,320
1888.0,39432304,1,75
1889.0,15744967,1,137
1881.0,162324750,1,29
1988.0,39432304,0,2153
1994.0,121332964,1,55678
2006.0,205649164,1,40802
1980.0,17744445,1,17741
1984.0,127313418,0,2367
1972.0,127313418,1,5946
1826.0,41008148,1,7
1980.0,142362112,0,5748
1939.0,192562407,1,2987
1965.0,15744967,0,2262
2015.0,33923547,0,48253
1969.0,127413603,0,1416
1958.0,127413603,1,4568
1998.0,121332964,0,15161
1919.0,17744445,1,936
1958.0,95457728,1,3798
1987.0,162324750,1,12105
1948.0,95457728,0,519
1912.0,95457728,1,1259
1896.0,17744445,1,340
1940.0,144024400,0,261
1932.0,86803240,0,597
1961.0,33923547,0,283
1915.0,39432304,1,480
1875.0,33923547,1,59
1988.0,86803240,1,79603
2002.0,95457728,1,12457
2000.0,138885662,0,4659
1900.0,142362112,1,1823
1983.0,144024400,0,3962
1908.0,142362112,1,1966
1974.0,144024400,0,2028
1836.0,95457728,0,9
1876.0,95457728,1,274
2017.0,127413603,1,122581
1907.0,17744445,1,548
1922.0,86803240,1,1519
1970.0,138885662,0,1092
1975.0,192562407,0,2883
1910.0,15744967,1,426
1934.0,71924100,0,1070
1971.0,127313418,0,668
1867.0,15744967,0,3
1930.0,95457728,0,394
2017.0,127413603,0,53891
1916.0,142362112,0,311
2019.0,86803240,1,208209
1913.0,127313418,1,596
1998.0,17744445,0,11729
2016.0,144133560,1,57018
1982.0,41008148,1,23819
1985.0,86803240,1,64192
1994.0,142362112,1,19922
1963.0,39432304,1,3017
1941.0,205649164,1,1409
1981.0,39432304,1,7784
1913.0,144024400,0,47
1909.0,205649164,1,808
1967.0,41008148,0,1119
1945.0,95457728,1,1901
1910.0,162324750,1,161
1901.0,71924100,1,2013
1918.0,41008148,1,904
1839.0,142362112,1,305
1832.0,41008148,1,13
1840.0,142362112,1,357
1954.0,127413603,0,429
1925.0,185592680,0,444
1883.0,144024400,1,42
1858.0,95457728,0,27
2021.0,192562407,1,32630
2004.0,185592680,0,113808
2009.0,95457728,1,18127
2012.0,15744967,0,101713
2012.0,15744967,1,111485
1994.0,192562407,1,117651
1983.0,192562407,1,53026
2015.0,15744967,1,126881
2007.0,144133560,0,19780
1933.0,39432304,1,923
1990.0,144133560,0,3200
1928.0,144024400,1,579
1904.0,142362112,0,226
1895.0,121332964,1,290
1881.0,71924100,1,633
1919.0,71924100,0,311
1903.0,95457728,1,735
1968.0,127413603,0,1079
1919.0,86803240,0,176
1911.0,41008148,1,766
2000.0,71924100,1,229381
1987.0,15744967,1,27172
1974.0,33923547,1,12768
1964.0,39432304,1,3126
1930.0,192562407,1,4541
1970.0,162324750,1,4392
1967.0,162324750,1,2752
1909.0,142362112,0,319
1912.0,162324750,1,169
1876.0,142362112,1,729
1957.0,127313418,0,328
1891.0,142362112,1,1072
1947.0,144133560,1,733
1949.0,144133560,0,129
1900.0,15744967,1,231
2019.0,192562407,0,163798
1906.0,121332964,1,378
2019.0,17744445,0,37994
2021.0,185592680,0,19000
1987.0,138885662,1,11887
1996.0,86803240,1,131368
1977.0,71924100,1,49575
2000.0,192562407,0,40009
1999.0,17744445,1,29129
2010.0,185592680,0,166716
2000.0,127313418,1,27354
1894.0,142362112,1,1217
1944.0,142362112,1,2520
1979.0,86803240,0,14535
1904.0,142362112,1,1548
1986.0,144133560,1,8561
1962.0,15744967,1,6083
1969.0,121332964,0,1094
1931.0,86803240,1,2401
1946.0,205649164,1,1374
2018.0,205649164,1,44963
1819.0,95457728,1,110
1944.0,142362112,0,595
1952.0,86803240,1,4555
1926.0,192562407,1,3581
1956.0,33923547,1,2344
1943.0,33923547,1,693
1970.0,144133560,0,539
2017.0,185592680,1,259821
1941.0,162324750,1,616
1915.0,121332964,1,371
1853.0,86803240,1,119
2020.0,41008148,1,383075
1919.0,121332964,1,437
2008.0,41008148,1,252687
2000.0,41008148,1,133059
2009.0,15744967,1,91093
2013.0,17744445,0,42633
2008.0,205649164,1,50018
2003.0,142362112,0,11968
1991.0,142362112,1,17485
1910.0,142362112,1,2507
1977.0,95457728,1,9354
1998.0,41008148,0,26648
2009.0,95457728,0,8150
1992.0,162324750,1,15097
1993.0,17744445,0,8588
1968.0,33923547,1,7685
1916.0,138885662,1,721
1911.0,127413603,1,896
1930.0,86803240,1,2336
1972.0,121332964,0,1158
1927.0,127313418,0,91
1959.0,138885662,0,387
1926.0,127313418,0,78
2019.0,95457728,0,7228
1995.0,138885662,1,12801
1973.0,71924100,0,9585
1983.0,15744967,0,14175
1916.0,17744445,1,875
1988.0,39432304,1,10788
1999.0,121332964,0,16995
1875.0,142362112,1,707
1965.0,127313418,1,5181
1927.0,39432304,1,1360
1972.0,144133560,1,3798
1939.0,142362112,0,685
1920.0,95457728,1,911
1887.0,138885662,1,381
1925.0,71924100,0,648
1899.0,41008148,1,1622
1940.0,86803240,1,3037
1935.0,127313418,1,1052
1919.0,144024400,1,276
1854.0,71924100,1,426
1938.0,17744445,0,361
1930.0,17744445,0,242
1938.0,95457728,0,447
2021.0,39432304,0,5229
2021.0,39432304,1,9835
2003.0,39432304,1,32053
2006.0,41008148,0,79785
2009.0,144133560,1,46411
1955.0,86803240,1,5534
1975.0,205649164,1,7971
1997.0,127313418,0,6010
1975.0,144024400,0,2416
1929.0,142362112,1,3376
1804.0,86803240,1,16
1969.0,144024400,0,1235
1923.0,185592680,1,2683
1978.0,33923547,0,1805
1862.0,33923547,1,45
1962.0,39432304,0,231
1926.0,144024400,1,533
1948.0,162324750,0,104
1940.0,144024400,1,884
1935.0,86803240,0,654
2007.0,41008148,1,244416
2002.0,144024400,1,24088
2003.0,144024400,0,17459
2014.0,127413603,0,76892
2014.0,15744967,0,115028
2014.0,144024400,1,44178
2009.0,127313418,0,18530
2003.0,138885662,0,5876
1970.0,185592680,0,10444
1973.0,127313418,1,6635
1975.0,144133560,1,4859
1969.0,86803240,1,19002
1879.0,205649164,1,363
1939.0,138885662,1,1770
1952.0,138885662,1,3003
1925.0,127413603,0,173
1886.0,127313418,1,154
1961.0,95457728,0,856
1949.0,144133560,1,1019
1905.0,71924100,1,2252
1968.0,127313418,0,602
1938.0,185592680,0,733
1868.0,127313418,1,122
1906.0,41008148,1,591
1956.0,192562407,0,892
1887.0,17744445,1,173
1957.0,41008148,0,465
2021.0,144024400,0,1493
1929.0,144133560,1,622
2005.0,71924100,0,215061
1975.0,86803240,1,27978
1997.0,71924100,0,99548
1979.0,41008148,1,19173
1979.0,162324750,1,8740
1960.0,127413603,1,4996
1979.0,86803240,1,38066
1975.0,162324750,1,6302
2010.0,127313418,0,21892
2016.0,142362112,0,19028
1930.0,71924100,0,1076
1951.0,15744967,0,938
1951.0,39432304,1,1820
1904.0,127413603,1,535
1922.0,144133560,1,439
1934.0,192562407,1,3356
1953.0,138885662,1,3083
1887.0,142362112,0,121
1915.0,192562407,1,1041
2000.0,33923547,0,14359
1985.0,71924100,0,35473
2015.0,41008148,0,134494
1962.0,144024400,1,2624
1988.0,162324750,0,2535
1933.0,86803240,1,2471
2001.0,121332964,0,21074
1926.0,205649164,1,1244
1987.0,138885662,0,2695
1961.0,142362112,0,1405
1937.0,185592680,0,689
1934.0,162324750,1,623
1918.0,95457728,1,1039
1925.0,162324750,1,348
1924.0,205649164,0,176
1821.0,142362112,1,250
1976.0,71924100,0,12439
1993.0,205649164,0,5841
1980.0,71924100,1,62577
2008.0,39432304,0,21639
1990.0,15744967,0,20049
1965.0,39432304,1,3478
2009.0,192562407,0,95781
1965.0,17744445,1,7169
1949.0,15744967,1,2198
1922.0,192562407,1,2697
1906.0,17744445,1,448
1985.0,144133560,0,2176
1964.0,162324750,1,2115
1900.0,144024400,1,200
1966.0,15744967,0,2619
1849.0,41008148,1,55
1884.0,144024400,1,58
1910.0,185592680,0,119
1849.0,185592680,1,73
1901.0,144024400,1,171
1818.0,142362112,0,19
1929.0,192562407,0,240
1805.0,138885662,1,51
1907.0,33923547,1,334
2020.0,121332964,1,129022
1994.0,144024400,1,15020
2010.0,127413603,0,60048
2016.0,17744445,0,43685
1963.0,86803240,0,3062
1987.0,15744967,0,17541
1960.0,185592680,1,20381
2009.0,17744445,1,60484
1971.0,86803240,1,21519
2002.0,185592680,0,103025
1984.0,41008148,1,27849
1984.0,142362112,0,6809
1952.0,121332964,1,2698
1967.0,205649164,1,4655
1967.0,95457728,1,6515
1969.0,142362112,0,2831
1913.0,205649164,1,1085
1911.0,17744445,1,680
1966.0,138885662,0,680
1930.0,17744445,1,1540
1832.0,142362112,1,208
1895.0,127413603,1,321
1917.0,86803240,1,1079
1946.0,185592680,1,4830
1922.0,144024400,0,78
1957.0,17744445,0,571
1939.0,144024400,1,929
1895.0,71924100,0,78
1904.0,162324750,1,104
1977.0,39432304,0,821
1934.0,127413603,0,349
1932.0,144024400,0,171
1881.0,142362112,0,138
1898.0,33923547,1,193
1860.0,142362112,0,82
1947.0,192562407,0,370
1903.0,15744967,1,257
1951.0,127313418,0,224
1924.0,144024400,0,104
1863.0,185592680,1,106
1871.0,185592680,1,142
1951.0,144133560,0,154
1878.0,33923547,1,107
1916.0,71924100,0,289
1868.0,71924100,1,541
1886.0,17744445,0,17
1946.0,205649164,0,294
1978.0,39432304,0,898
1828.0,41008148,1,10
1860.0,71924100,1,400
1826.0,138885662,1,60
1925.0,192562407,0,219
1864.0,205649164,1,203
1926.0,192562407,0,194
1820.0,142362112,1,298
1856.0,86803240,1,113
1885.0,162324750,1,33
1817.0,95457728,1,106
1883.0,15744967,1,90
1942.0,39432304,0,46
1886.0,15744967,0,15
1960.0,144133560,0,244
1880.0,17744445,1,118
1867.0,144133560,1,14
1909.0,162324750,1,162
1879.0,192562407,1,92
1869.0,138885662,1,190
1907.0,127313418,0,39
1944.0,144024400,0,271
1867.0,17744445,1,87
1949.0,95457728,0,589
1871.0,192562407,1,41
1861.0,138885662,1,136
1924.0,17744445,0,165
1843.0,205649164,1,127
1922.0,127313418,0,44
1913.0,71924100,0,257
1908.0,17744445,0,46
1826.0,95457728,1,89
1858.0,192562407,1,18
1931.0,205649164,0,229
1802.0,95457728,1,75
1814.0,71924100,1,24
1856.0,17744445,1,82
1960.0,33923547,0,276
1867.0,41008148,1,91
1908.0,144133560,1,189
1916.0,127413603,0,109
1891.0,15744967,1,185
1843.0,121332964,1,34
1900.0,121332964,1,299
1853.0,41008148,1,76
1817.0,15744967,1,10
1825.0,41008148,1,10
,138885662,1,54
1840.0,205649164,1,109
1876.0,17744445,1,117
1897.0,33923547,1,201
1839.0,39432304,1,6
1917.0,127313418,0,35
1938.0,162324750,0,101
1918.0,121332964,1,344
1957.0,39432304,0,173
1846.0,138885662,1,114
1911.0,127313418,0,39
1886.0,138885662,1,373
1896.0,15744967,0,21
1876.0,138885662,0,14
1834.0,185592680,1,61
1848.0,33923547,1,22
1806.0,205649164,1,32
1933.0,95457728,0,367
,71924100,0,75
1914.0,144024400,0,82
1885.0,205649164,0,28
1879.0,86803240,1,238
1852.0,127413603,1,61
1903.0,144024400,0,40
1812.0,95457728,1,132
1895.0,205649164,0,38
1836.0,185592680,1,51
1891.0,127413603,0,15
1859.0,121332964,1,46
1837.0,71924100,1,213
1824.0,17744445,1,22
1845.0,185592680,1,103
1910.0,144024400,0,61
1848.0,33923547,0,1
1805.0,192562407,1,7
1855.0,142362112,0,78
1872.0,144024400,1,33
1874.0,144024400,0,6
1924.0,144133560,0,56
1845.0,144024400,1,17
1857.0,192562407,1,32
1864.0,17744445,0,6
1803.0,142362112,0,19
1900.0,192562407,0,41
1869.0,95457728,0,30
1916.0,15744967,0,127
1901.0,185592680,0,60
1904.0,127313418,0,34
1890.0,144024400,1,63
1878.0,33923547,0,7
1905.0,86803240,0,78
1833.0,121332964,1,29
1872.0,121332964,1,84
1800.0,15744967,0,19
1825.0,71924100,1,31
1892.0,33923547,0,8
1908.0,121332964,0,31
1881.0,205649164,0,18
1879.0,185592680,0,28
1843.0,127413603,0,5
1843.0,127313418,1,34
1831.0,138885662,0,2
1876.0,162324750,1,23
1835.0,95457728,0,12
1831.0,41008148,1,16
1917.0,162324750,0,19
1850.0,15744967,1,43
1868.0,205649164,0,9
1807.0,205649164,1,37
1848.0,95457728,0,14
1885.0,17744445,0,6
1904.0,162324750,0,11
1844.0,138885662,0,5
1822.0,205649164,0,5
1898.0,205649164,0,49
1888.0,86803240,0,10
1860.0,95457728,0,40
1870.0,138885662,0,7
1851.0,144133560,0,2
1875.0,86803240,0,12
1827.0,15744967,1,35
1859.0,144024400,0,3
1851.0,15744967,0,3
1880.0,17744445,0,12
1803.0,17744445,1,17
1865.0,138885662,0,30
1870.0,17744445,1,74
1848.0,162324750,1,21
1853.0,192562407,1,25
1810.0,41008148,1,3
1841.0,17744445,1,47
1897.0,192562407,0,8
1880.0,127313418,0,3
1866.0,138885662,0,12
1849.0,138885662,0,10
1819.0,95457728,0,9
1855.0,192562407,1,9
1902.0,162324750,0,12
1873.0,144024400,1,20
1801.0,162324750,1,5
1834.0,185592680,0,4
1802.0,41008148,1,11
1806.0,33923547,1,8
1889.0,41008148,0,5
1882.0,127313418,0,3
1849.0,144024400,1,16
1802.0,144024400,1,5
1893.0,39432304,0,1
1803.0,95457728,0,6
1825.0,127313418,1,8
1859.0,41008148,1,84
1863.0,121332964,0,5
1865.0,39432304,1,20
1809.0,192562407,1,5
1811.0,95457728,0,6
1896.0,39432304,0,3
1863.0,185592680,0,4
1804.0,17744445,1,9
1841.0,17744445,0,4
1836.0,33923547,1,15
1862.0,162324750,1,11
1874.0,185592680,0,12
1891.0,144133560,0,5
1871.0,144024400,0,2
1844.0,185592680,0,5
1812.0,127313418,1,11
1814.0,138885662,0,4
1833.0,162324750,1,12
1878.0,185592680,0,20
1828.0,192562407,1,13
1857.0,15744967,0,12
1811.0,144024400,1,9
1864.0,162324750,0,2
1828.0,33923547,1,11
1821.0,185592680,0,1
1852.0,33923547,1,16
1823.0,121332964,1,14
