year(Date),FieldOfStudyId,Gender,Authorships
1934.0,86803240,1,3090
1968.0,205649164,0,1340
1947.0,15744967,1,2025
1930.0,127413603,1,2710
1971.0,121332964,0,1185
1896.0,162324750,1,109
1987.0,39432304,0,2220
1919.0,127313418,1,739
1892.0,127413603,1,389
1877.0,138885662,1,364
2020.0,192562407,0,215607
1916.0,41008148,1,1083
2021.0,71924100,0,78310
1992.0,205649164,1,22072
1991.0,33923547,1,49331
1997.0,192562407,1,270956
1999.0,95457728,1,13156
1948.0,185592680,1,10073
2015.0,162324750,1,84583
1982.0,71924100,0,31934
1989.0,121332964,0,6679
2018.0,15744967,1,207676
1956.0,15744967,0,1171
1941.0,15744967,1,1881
1963.0,144024400,1,3261
1961.0,144024400,1,2871
1878.0,15744967,1,61
1911.0,142362112,0,315
1939.0,33923547,1,1029
1925.0,127413603,1,2099
1947.0,127313418,0,125
1969.0,39432304,0,440
2018.0,15744967,0,208815
1942.0,185592680,0,836
1887.0,205649164,1,433
1815.0,121332964,1,60
2013.0,144133560,1,90817
2003.0,17744445,1,52466
1969.0,17744445,0,2167
2001.0,138885662,1,20239
1969.0,185592680,1,69281
1931.0,95457728,1,1986
1975.0,39432304,1,7696
1950.0,41008148,1,4859
1891.0,127413603,1,278
1865.0,71924100,1,418
1998.0,162324750,0,6336
1914.0,17744445,1,885
1954.0,33923547,1,2310
1900.0,185592680,1,1047
1936.0,162324750,0,99
1907.0,86803240,1,845
1874.0,185592680,1,232
1895.0,144024400,1,170
1918.0,185592680,0,150
1922.0,138885662,0,112
1849.0,205649164,1,167
1862.0,144133560,1,19
1898.0,121332964,1,337
1841.0,33923547,1,21
1851.0,121332964,1,66
1851.0,127413603,1,68
1833.0,142362112,0,31
1869.0,95457728,1,269
1838.0,86803240,1,90
1837.0,121332964,1,33
1910.0,17744445,0,76
1877.0,86803240,0,11
1881.0,185592680,0,27
1912.0,17744445,0,209
1841.0,71924100,1,299
1865.0,127313418,1,99
1897.0,71924100,0,71
1942.0,15744967,0,662
1918.0,205649164,0,109
1800.0,15744967,1,33
1902.0,144133560,1,185
1866.0,17744445,1,87
1829.0,142362112,1,337
1929.0,144024400,0,210
1870.0,95457728,0,42
1869.0,144024400,1,33
1883.0,95457728,1,440
1915.0,15744967,1,459
1903.0,95457728,0,102
1849.0,15744967,1,30
1944.0,33923547,1,684
1865.0,41008148,1,53
1827.0,142362112,0,25
1873.0,127313418,0,2
1938.0,39432304,0,62
1884.0,41008148,1,152
1847.0,17744445,1,53
1891.0,162324750,1,95
1840.0,185592680,1,62
1825.0,142362112,1,287
1848.0,205649164,0,9
1958.0,144133560,0,225
1873.0,17744445,1,110
1856.0,95457728,0,20
1838.0,144024400,1,15
,39432304,1,23
1831.0,142362112,1,281
1859.0,138885662,1,184
1871.0,127313418,1,135
1885.0,142362112,0,107
1812.0,185592680,1,15
1939.0,33923547,0,87
1948.0,127413603,0,435
1875.0,121332964,1,65
1874.0,127313418,1,158
1879.0,142362112,0,118
1865.0,144133560,0,2
1862.0,142362112,0,99
1953.0,162324750,0,150
1809.0,95457728,1,130
1855.0,144024400,1,23
1888.0,138885662,0,20
1841.0,138885662,1,109
1874.0,127413603,0,9
1859.0,185592680,1,92
1846.0,205649164,1,130
,144024400,0,72
1834.0,138885662,1,90
1892.0,205649164,0,46
1853.0,17744445,1,85
1831.0,95457728,1,136
1883.0,142362112,0,125
1841.0,205649164,1,108
1870.0,121332964,1,87
1906.0,15744967,0,63
1821.0,205649164,1,75
1918.0,86803240,0,218
1866.0,39432304,1,33
1812.0,138885662,1,61
1904.0,41008148,0,59
1855.0,185592680,1,68
1872.0,41008148,1,113
1907.0,127413603,0,59
1926.0,41008148,0,194
1858.0,144024400,0,6
1863.0,95457728,0,111
1857.0,41008148,1,108
1843.0,39432304,1,18
1821.0,86803240,1,43
1879.0,162324750,1,28
1906.0,121332964,0,18
1841.0,121332964,0,1
1834.0,121332964,1,29
1876.0,142362112,0,86
1898.0,138885662,0,44
1817.0,138885662,1,86
1803.0,15744967,1,13
1811.0,127313418,1,14
1815.0,138885662,1,124
1897.0,127313418,0,15
1852.0,162324750,1,10
1807.0,17744445,1,17
1959.0,162324750,0,155
1893.0,162324750,0,7
1815.0,192562407,1,50
1878.0,205649164,0,25
1868.0,95457728,0,56
1844.0,95457728,0,14
1847.0,15744967,1,29
1911.0,41008148,0,71
1811.0,33923547,1,10
1874.0,15744967,1,50
1863.0,121332964,1,60
1918.0,144133560,0,18
1877.0,127313418,0,3
1836.0,144133560,1,5
1861.0,71924100,0,38
1831.0,205649164,0,3
1870.0,144024400,1,30
1897.0,41008148,0,16
1875.0,17744445,1,124
1856.0,205649164,0,11
1801.0,138885662,1,46
1941.0,162324750,0,113
1922.0,205649164,0,161
1901.0,95457728,0,115
1841.0,144133560,0,1
1812.0,127413603,1,15
1937.0,39432304,0,58
1852.0,185592680,1,57
1844.0,33923547,1,28
1831.0,86803240,1,50
1890.0,95457728,0,48
1833.0,15744967,1,30
1882.0,205649164,0,22
1817.0,205649164,1,35
1928.0,121332964,0,104
1857.0,144024400,1,42
1876.0,39432304,1,38
1818.0,41008148,1,15
1833.0,127413603,1,45
1887.0,185592680,0,42
1915.0,33923547,0,54
1893.0,86803240,0,26
1832.0,162324750,1,8
1945.0,162324750,0,52
1919.0,162324750,0,20
1826.0,142362112,0,25
1842.0,95457728,0,5
1857.0,71924100,0,12
1811.0,121332964,1,9
1895.0,144133560,0,13
1862.0,17744445,0,4
1873.0,144133560,1,16
1901.0,33923547,0,20
1870.0,121332964,0,6
1801.0,71924100,1,10
1820.0,41008148,1,9
1814.0,127413603,1,13
1815.0,41008148,1,23
1815.0,142362112,0,14
1871.0,95457728,0,35
1838.0,127313418,1,9
1827.0,138885662,0,4
1835.0,138885662,0,3
1846.0,121332964,0,5
1865.0,71924100,0,12
1910.0,144133560,0,23
1802.0,127313418,1,6
1852.0,39432304,1,35
1838.0,86803240,0,1
1837.0,185592680,0,7
1811.0,185592680,1,9
1859.0,138885662,0,7
1831.0,162324750,1,5
1835.0,205649164,0,6
1805.0,86803240,1,16
1828.0,86803240,1,51
1817.0,205649164,0,3
1849.0,185592680,0,7
1821.0,33923547,1,11
1823.0,39432304,1,1
1834.0,144133560,1,12
1840.0,15744967,0,4
1853.0,144024400,0,1
1824.0,185592680,1,4
1818.0,41008148,0,2
1819.0,162324750,1,5
1826.0,39432304,1,4
1899.0,127313418,0,19
1840.0,33923547,0,2
1877.0,33923547,0,1
1859.0,185592680,0,1
1876.0,17744445,0,13
1838.0,192562407,0,1
1853.0,15744967,0,1
1827.0,144024400,0,1
1826.0,138885662,0,2
1840.0,71924100,0,6
1883.0,15744967,0,3
1875.0,144024400,0,4
1841.0,86803240,0,2
1853.0,121332964,0,4
1854.0,121332964,0,3
1812.0,33923547,1,3
1804.0,162324750,1,1
1890.0,121332964,0,4
1812.0,17744445,0,2
1839.0,15744967,0,2
1810.0,185592680,1,7
1841.0,39432304,1,6
1881.0,121332964,0,2
1838.0,127413603,0,4
1852.0,71924100,0,10
1858.0,121332964,0,3
1830.0,185592680,0,2
1865.0,86803240,0,2
1810.0,144024400,1,2
1802.0,17744445,0,1
1821.0,71924100,0,2
1834.0,15744967,0,1
1825.0,121332964,0,1
1821.0,127413603,0,2
1827.0,121332964,0,1
1833.0,127413603,0,1
1864.0,192562407,0,3
1836.0,144133560,0,1
1812.0,144133560,0,1
1865.0,144024400,0,5
1853.0,86803240,0,1
1815.0,192562407,0,1
1853.0,41008148,0,1
1804.0,39432304,1,1
1820.0,127413603,0,1
1850.0,144024400,0,1
1803.0,144133560,1,2
2005.0,39432304,1,76516
2001.0,144024400,1,27573
2002.0,71924100,1,626844
2009.0,205649164,1,96835
2013.0,33923547,1,222082
1926.0,185592680,1,4804
1980.0,33923547,0,2377
1962.0,138885662,1,4890
1981.0,127313418,1,17540
1968.0,121332964,1,13429
1941.0,192562407,1,3642
1935.0,205649164,0,281
1975.0,95457728,1,10136
1933.0,162324750,0,75
1988.0,95457728,0,4283
1910.0,127413603,1,1200
1935.0,144024400,1,841
2001.0,95457728,0,5638
1949.0,127413603,0,444
1845.0,95457728,1,213
2018.0,33923547,0,40112
1870.0,86803240,1,175
1933.0,144024400,1,763
1947.0,39432304,0,115
1933.0,127313418,1,1319
1863.0,205649164,0,19
2021.0,15744967,0,14938
2009.0,138885662,1,31736
2006.0,15744967,1,130826
2009.0,121332964,0,56153
1979.0,185592680,1,155239
1986.0,86803240,1,126579
1969.0,127413603,1,20643
1996.0,33923547,0,11610
1987.0,17744445,1,24953
2018.0,41008148,1,776422
1978.0,121332964,1,24107
1970.0,15744967,1,19979
1961.0,185592680,0,4847
1969.0,33923547,0,871
1974.0,86803240,0,11662
1974.0,33923547,0,1446
2000.0,162324750,0,8329
1956.0,144133560,1,1539
1910.0,205649164,1,980
1976.0,162324750,0,866
1800.0,142362112,0,88
1947.0,95457728,1,2559
1943.0,144024400,1,826
1929.0,127413603,1,2424
1953.0,205649164,0,478
1907.0,121332964,0,50
1968.0,138885662,0,803
1903.0,41008148,1,639
1935.0,17744445,0,289
1871.0,121332964,1,97
2000.0,205649164,1,40824
1958.0,127313418,1,3961
1998.0,127413603,0,18521
1984.0,86803240,1,105947
1983.0,144133560,0,1980
1886.0,142362112,0,119
1971.0,95457728,1,9500
1990.0,192562407,0,17404
1972.0,17744445,0,2847
1935.0,138885662,1,1979
1928.0,17744445,0,238
1930.0,41008148,0,209
1940.0,39432304,1,729
1901.0,33923547,1,263
1826.0,71924100,1,28
2016.0,121332964,0,98822
1891.0,185592680,1,636
1926.0,15744967,0,363
2003.0,95457728,1,15244
2009.0,185592680,0,259386
1992.0,41008148,1,110781
1997.0,185592680,0,110306
1997.0,127313418,1,43379
2001.0,121332964,1,179607
2004.0,144024400,0,23366
1978.0,17744445,0,4966
1993.0,127313418,1,33362
1964.0,127313418,1,5999
1978.0,33923547,1,19270
2010.0,192562407,0,149088
2007.0,205649164,0,31498
1997.0,41008148,0,27166
2005.0,127413603,0,46201
1986.0,138885662,0,2698
1843.0,142362112,1,348
1893.0,95457728,1,635
1929.0,86803240,1,2431
1931.0,33923547,0,103
1948.0,192562407,0,448
2017.0,192562407,0,269173
1963.0,121332964,0,637
1898.0,41008148,1,390
1958.0,192562407,0,1037
1803.0,142362112,1,214
1933.0,144133560,1,737
2008.0,142362112,1,51699
2006.0,144024400,0,27997
1974.0,39432304,1,6893
1978.0,71924100,1,101133
2011.0,39432304,0,44767
1995.0,185592680,0,95716
1992.0,205649164,0,6412
1952.0,144133560,1,1365
1959.0,39432304,1,3262
1963.0,185592680,0,5816
1955.0,17744445,1,4153
1968.0,95457728,0,1601
1956.0,39432304,0,199
1969.0,162324750,0,469
1929.0,17744445,1,1620
1810.0,142362112,1,234
1938.0,33923547,1,979
1914.0,192562407,1,1265
1913.0,33923547,1,431
1878.0,86803240,1,265
1844.0,95457728,1,248
1992.0,185592680,1,318024
2004.0,138885662,1,25747
1992.0,71924100,0,89095
1991.0,121332964,1,68150
1996.0,192562407,1,254981
1883.0,142362112,1,1062
2003.0,192562407,1,401187
1995.0,127313418,0,6180
1986.0,121332964,1,46088
1964.0,121332964,1,9337
1946.0,86803240,1,2934
1921.0,39432304,1,1033
1993.0,33923547,0,8172
1937.0,142362112,1,3522
1953.0,192562407,1,11920
1929.0,138885662,1,2043
1976.0,95457728,0,2768
1820.0,138885662,1,64
1877.0,142362112,0,94
1921.0,33923547,1,501
1830.0,127413603,1,80
1948.0,205649164,0,322
1922.0,15744967,0,239
1925.0,86803240,0,349
1865.0,192562407,1,25
1922.0,185592680,0,348
1883.0,127313418,1,150
1959.0,142362112,0,1425
1949.0,192562407,1,8194
2015.0,205649164,1,135122
1978.0,15744967,1,29265
1975.0,41008148,1,19439
1939.0,127413603,1,8716
1989.0,205649164,0,5533
1964.0,17744445,0,982
1963.0,15744967,0,1945
1918.0,17744445,1,998
1930.0,127313418,1,1588
1899.0,17744445,1,392
1953.0,86803240,0,1784
1896.0,127313418,1,293
1969.0,192562407,0,2344
1913.0,71924100,1,3879
1935.0,121332964,1,1202
1827.0,127413603,1,47
1974.0,121332964,0,1450
1873.0,185592680,1,209
1958.0,205649164,0,578
1866.0,205649164,1,243
2008.0,17744445,1,77498
1987.0,121332964,1,50158
2014.0,15744967,1,242672
2010.0,15744967,1,188007
1824.0,142362112,1,260
2014.0,162324750,0,29112
1955.0,15744967,0,1227
1985.0,127413603,0,5837
1967.0,86803240,0,5404
1951.0,127413603,1,4181
1986.0,95457728,1,13334
1967.0,39432304,0,349
1976.0,33923547,0,1617
1948.0,71924100,1,13099
1854.0,95457728,1,278
1945.0,162324750,1,507
1875.0,41008148,1,111
1907.0,144133560,0,17
2021.0,185592680,1,56585
1952.0,127313418,1,2806
1984.0,33923547,1,28125
1999.0,142362112,1,33535
1970.0,86803240,1,30125
1827.0,142362112,1,260
1950.0,71924100,0,2954
1963.0,86803240,1,13681
1914.0,71924100,1,3627
1904.0,86803240,0,96
1954.0,142362112,1,6229
1926.0,95457728,1,1452
1863.0,205649164,1,199
1974.0,162324750,0,681
1907.0,192562407,1,879
1923.0,144024400,1,513
1894.0,138885662,1,578
1833.0,71924100,1,201
1935.0,39432304,1,621
1969.0,127313418,0,732
1857.0,138885662,1,181
1919.0,39432304,1,684
2004.0,192562407,1,435576
1999.0,127413603,0,20358
2012.0,185592680,0,305786
2011.0,192562407,1,596884
2010.0,185592680,1,619851
2005.0,142362112,0,16333
1973.0,41008148,1,15613
2007.0,95457728,0,7777
2003.0,138885662,1,22706
1971.0,185592680,0,12381
1969.0,15744967,1,17734
1965.0,33923547,1,6169
2014.0,95457728,1,20973
2006.0,162324750,0,15643
1950.0,142362112,1,5493
1948.0,39432304,0,138
1920.0,142362112,0,328
1925.0,71924100,1,5980
1902.0,17744445,1,375
1975.0,138885662,0,1450
1897.0,127313418,1,282
2019.0,205649164,1,92572
1905.0,15744967,1,296
1938.0,127313418,1,1301
1816.0,142362112,1,239
1874.0,205649164,1,334
1877.0,144024400,1,26
1931.0,192562407,0,266
2004.0,86803240,1,500572
1999.0,142362112,0,10862
2003.0,17744445,0,24137
1995.0,39432304,0,5626
1994.0,127313418,0,5549
2007.0,121332964,0,48331
2016.0,144024400,1,58160
1976.0,127413603,0,3086
1971.0,15744967,1,21251
1974.0,205649164,0,1935
1949.0,17744445,1,3317
1925.0,15744967,1,921
1901.0,41008148,1,604
1933.0,41008148,1,2306
1957.0,144133560,1,1616
1957.0,144024400,0,429
1847.0,142362112,1,423
1929.0,33923547,0,86
1959.0,17744445,0,660
1887.0,41008148,1,205
1857.0,86803240,1,114
1866.0,71924100,1,435
1908.0,33923547,0,30
1816.0,205649164,1,50
1865.0,86803240,1,134
2007.0,205649164,1,79416
1996.0,33923547,1,73671
1987.0,71924100,1,223954
1979.0,192562407,1,73093
1977.0,127413603,1,48569
2009.0,127413603,1,349243
1978.0,121332964,0,1988
1981.0,138885662,1,11848
1995.0,121332964,1,101289
1983.0,33923547,0,2888
1970.0,33923547,1,11753
1962.0,142362112,0,1659
1971.0,15744967,0,6129
1954.0,86803240,1,6915
1970.0,144024400,0,1810
1902.0,138885662,1,752
1847.0,205649164,1,150
1929.0,15744967,1,1427
1937.0,41008148,1,1672
1984.0,205649164,0,4606
1954.0,162324750,1,1334
1975.0,127313418,0,992
1933.0,205649164,1,1391
1933.0,33923547,1,887
1948.0,121332964,0,196
1914.0,127413603,0,146
1917.0,127313418,1,671
1999.0,138885662,0,5136
1993.0,41008148,1,123451
2009.0,185592680,1,583797
2013.0,127313418,1,134523
1965.0,138885662,1,5684
1968.0,95457728,1,8138
1945.0,185592680,1,6186
1955.0,39432304,1,2708
1979.0,205649164,1,14384
2003.0,15744967,0,70248
1989.0,142362112,0,8388
1923.0,121332964,1,845
1967.0,162324750,0,305
1993.0,95457728,0,4388
1942.0,95457728,1,2426
1910.0,144133560,1,294
1929.0,192562407,1,4675
1883.0,41008148,1,155
1946.0,33923547,0,91
1962.0,33923547,0,346
1911.0,192562407,1,1116
1936.0,17744445,1,2104
1967.0,144024400,0,842
1858.0,138885662,1,177
1966.0,162324750,0,252
2017.0,39432304,0,76345
1834.0,86803240,1,66
2020.0,138885662,0,7395
2009.0,121332964,1,285367
1985.0,192562407,1,107411
1993.0,15744967,1,51331
1943.0,71924100,1,8843
1998.0,138885662,1,17215
1966.0,41008148,1,12437
1913.0,121332964,1,507
1953.0,127313418,1,3122
1980.0,86803240,0,20666
1965.0,17744445,0,1067
1918.0,162324750,0,29
2001.0,138885662,0,6132
1985.0,127313418,0,2874
1955.0,71924100,0,3515
1937.0,144024400,1,935
1951.0,144024400,0,367
1858.0,86803240,0,3
1923.0,138885662,0,110
1899.0,15744967,0,56
1837.0,95457728,1,154
1967.0,127413603,1,12186
1996.0,39432304,1,34015
2011.0,127313418,1,103450
2010.0,205649164,1,106820
1983.0,95457728,1,12402
1982.0,121332964,1,32244
2015.0,86803240,0,607401
1997.0,144024400,0,12500
1973.0,192562407,1,40673
1890.0,142362112,1,1393
1838.0,142362112,1,367
1950.0,185592680,0,2030
2011.0,95457728,0,9818
1949.0,185592680,1,12023
1841.0,205649164,0,4
1915.0,41008148,1,1150
1907.0,95457728,1,1010
1941.0,121332964,1,1018
1910.0,205649164,0,137
1967.0,95457728,0,1473
1999.0,86803240,1,353987
2012.0,144024400,1,54663
1996.0,41008148,1,164847
1984.0,17744445,0,6292
2010.0,95457728,1,23968
2007.0,144024400,1,42400
1888.0,185592680,1,610
1846.0,142362112,1,409
1957.0,205649164,1,3259
1960.0,121332964,1,6244
1865.0,127413603,1,144
1970.0,162324750,0,640
1974.0,39432304,0,540
1892.0,185592680,1,523
1892.0,185592680,0,28
1892.0,121332964,1,205
1914.0,33923547,0,39
1945.0,205649164,0,289
1926.0,95457728,0,274
1923.0,95457728,0,207
1835.0,15744967,1,28
1861.0,86803240,1,126
1884.0,192562407,1,81
1862.0,15744967,1,29
1895.0,17744445,1,315
1927.0,138885662,0,178
1882.0,121332964,1,140
1804.0,95457728,1,85
1956.0,144024400,0,469
1858.0,121332964,1,106
1881.0,95457728,0,36
1938.0,138885662,0,203
1924.0,95457728,0,285
1900.0,71924100,0,176
1871.0,41008148,1,124
1912.0,205649164,0,228
1904.0,144133560,1,145
1873.0,121332964,1,107
1913.0,95457728,0,164
1947.0,162324750,0,73
1912.0,144024400,0,51
1839.0,33923547,1,31
1837.0,162324750,1,9
1842.0,185592680,1,55
1870.0,39432304,1,22
1894.0,41008148,0,12
1840.0,95457728,1,238
1960.0,17744445,0,763
1904.0,127313418,1,475
1876.0,86803240,1,215
1848.0,95457728,1,293
1870.0,185592680,1,164
1894.0,17744445,1,326
1937.0,17744445,0,358
1908.0,71924100,0,168
1934.0,142362112,0,588
1933.0,17744445,0,315
1850.0,121332964,1,69
1900.0,144133560,0,16
1928.0,86803240,0,496
1944.0,121332964,0,69
1949.0,162324750,0,96
1927.0,17744445,0,201
1817.0,71924100,1,44
1871.0,71924100,0,24
1902.0,41008148,0,57
1931.0,41008148,0,211
1852.0,86803240,1,132
1888.0,144024400,1,56
1911.0,71924100,0,242
1911.0,205649164,0,94
1904.0,33923547,0,38
1873.0,95457728,0,75
1856.0,142362112,0,41
1913.0,192562407,0,77
1855.0,127313418,1,59
1813.0,71924100,1,34
1877.0,192562407,1,47
1856.0,86803240,0,4
1896.0,185592680,0,28
1874.0,71924100,0,21
1843.0,17744445,1,33
1856.0,39432304,1,17
1864.0,205649164,0,21
1932.0,138885662,0,190
1889.0,205649164,0,41
1902.0,144024400,1,199
1845.0,17744445,1,63
1888.0,144133560,1,40
1820.0,17744445,1,32
1944.0,41008148,0,174
1910.0,15744967,0,99
1877.0,205649164,0,24
1898.0,71924100,0,88
1869.0,15744967,1,67
1883.0,121332964,1,139
1849.0,127413603,1,69
1829.0,15744967,1,23
1921.0,192562407,0,164
1930.0,33923547,0,80
1837.0,15744967,1,21
1841.0,138885662,0,11
1858.0,33923547,1,38
1824.0,95457728,1,114
1872.0,95457728,0,44
1913.0,205649164,0,142
1845.0,138885662,1,128
1815.0,127313418,1,43
1871.0,17744445,0,27
1840.0,86803240,1,115
1864.0,17744445,1,131
1854.0,144133560,1,12
1846.0,127413603,1,71
1901.0,121332964,0,25
1844.0,185592680,1,91
1889.0,39432304,1,85
1845.0,127313418,1,89
1814.0,192562407,1,11
1908.0,39432304,0,31
1876.0,144024400,1,27
1825.0,138885662,1,58
1908.0,192562407,0,61
1822.0,205649164,1,56
1851.0,142362112,0,62
1865.0,121332964,1,53
1823.0,71924100,1,62
1891.0,33923547,1,143
1915.0,39432304,0,31
1835.0,86803240,1,55
1845.0,33923547,1,20
1937.0,162324750,0,102
1830.0,185592680,1,20
1826.0,17744445,1,24
1871.0,162324750,1,10
1898.0,121332964,0,21
1900.0,15744967,0,72
1822.0,127313418,1,19
1823.0,142362112,0,29
1842.0,205649164,1,140
1856.0,127313418,1,48
1872.0,144024400,0,7
1902.0,127413603,0,55
1864.0,144024400,1,21
1897.0,15744967,0,32
1817.0,144024400,1,5
1840.0,144133560,1,4
1856.0,144024400,1,23
1890.0,86803240,0,24
1856.0,33923547,1,65
1801.0,127313418,1,5
1902.0,144133560,0,15
1851.0,144024400,1,24
1892.0,162324750,1,88
1870.0,192562407,1,49
1822.0,17744445,1,23
1935.0,121332964,0,82
1846.0,86803240,0,1
1853.0,17744445,0,3
1896.0,144024400,0,16
1840.0,33923547,1,27
1894.0,39432304,1,111
1906.0,33923547,0,24
1881.0,15744967,1,83
1832.0,95457728,0,15
1803.0,144024400,1,7
1838.0,41008148,1,28
1829.0,127413603,1,42
1843.0,144024400,1,17
1858.0,205649164,0,13
1814.0,33923547,1,10
1801.0,121332964,1,9
1836.0,39432304,1,6
1840.0,162324750,1,15
1810.0,205649164,0,3
1845.0,95457728,0,19
1837.0,205649164,1,87
1835.0,142362112,0,27
1828.0,142362112,0,24
1823.0,17744445,1,22
1878.0,127413603,0,9
1825.0,192562407,1,8
1906.0,39432304,0,14
1861.0,95457728,0,49
1849.0,192562407,1,20
1847.0,121332964,1,22
1809.0,185592680,1,17
1848.0,127313418,0,2
1817.0,144024400,0,1
1858.0,15744967,1,48
1814.0,41008148,1,15
1893.0,185592680,0,34
1860.0,127313418,0,2
1830.0,41008148,1,19
1813.0,144133560,1,1
1898.0,15744967,0,23
1808.0,144133560,1,1
1803.0,185592680,0,1
1830.0,15744967,1,25
1851.0,15744967,1,43
,205649164,0,61
1870.0,17744445,0,6
1854.0,205649164,0,12
1842.0,144024400,0,3
1830.0,121332964,1,42
1840.0,17744445,1,35
1855.0,86803240,0,4
1808.0,138885662,0,3
1871.0,144024400,1,24
1890.0,144024400,0,6
1800.0,86803240,1,77
1870.0,33923547,0,3
1839.0,121332964,0,2
1826.0,86803240,1,22
1800.0,205649164,0,9
1873.0,33923547,0,6
1823.0,185592680,1,7
1816.0,41008148,1,27
1833.0,192562407,1,17
1885.0,162324750,0,3
1863.0,71924100,0,19
1816.0,144133560,1,2
1854.0,127413603,0,2
1809.0,17744445,0,2
1911.0,33923547,0,27
1823.0,144024400,1,1
1866.0,41008148,0,1
1890.0,15744967,0,17
1898.0,192562407,0,13
1868.0,41008148,0,2
1813.0,144024400,1,7
1868.0,86803240,0,2
1887.0,39432304,0,2
1865.0,17744445,0,17
1806.0,138885662,0,4
1894.0,121332964,0,11
1863.0,17744445,0,3
1836.0,205649164,0,4
1818.0,15744967,0,7
1865.0,205649164,0,10
1876.0,205649164,0,8
1824.0,15744967,1,21
1860.0,144024400,0,1
1885.0,121332964,0,11
1815.0,95457728,0,11
1821.0,127413603,1,16
1863.0,127313418,0,1
1866.0,33923547,0,6
1819.0,185592680,1,9
1820.0,95457728,0,6
1859.0,192562407,0,1
1856.0,41008148,0,1
1887.0,144024400,0,5
1814.0,144133560,1,3
1816.0,39432304,1,1
1852.0,144024400,0,1
1813.0,71924100,0,1
1828.0,127413603,0,3
1852.0,127413603,0,6
1872.0,41008148,0,3
1885.0,144133560,0,2
,33923547,0,4
1864.0,39432304,0,2
1807.0,127413603,0,2
1884.0,144133560,0,3
1844.0,144133560,1,10
1870.0,144024400,0,5
1866.0,127313418,0,2
1876.0,121332964,0,3
1836.0,39432304,0,1
1851.0,127313418,0,1
1857.0,41008148,0,4
1839.0,144133560,1,16
1847.0,185592680,0,3
1827.0,205649164,0,4
1842.0,127313418,0,1
1881.0,15744967,0,3
1868.0,121332964,0,1
1854.0,41008148,0,2
1867.0,86803240,0,1
1824.0,17744445,0,2
1812.0,205649164,0,3
1874.0,127313418,0,1
1831.0,144024400,0,1
1870.0,41008148,0,2
1803.0,127313418,1,7
1877.0,39432304,0,1
1812.0,138885662,0,2
1812.0,15744967,0,1
1817.0,121332964,0,1
1824.0,144133560,0,1
1842.0,162324750,0,1
1994.0,138885662,1,16396
2008.0,15744967,0,128814
1948.0,121332964,1,2030
1989.0,95457728,1,13065
1979.0,144024400,0,3581
2011.0,142362112,0,24658
1984.0,205649164,1,16121
1984.0,33923547,0,3124
1915.0,138885662,1,904
1949.0,71924100,0,2284
1937.0,142362112,0,693
1963.0,144133560,1,2410
1978.0,127313418,0,1337
1926.0,127413603,1,2150
1977.0,162324750,0,1024
1934.0,33923547,0,104
1952.0,86803240,0,1522
1935.0,185592680,0,774
1892.0,86803240,1,428
1914.0,205649164,0,131
1881.0,127313418,1,148
2004.0,95457728,1,16043
1997.0,86803240,0,135314
1935.0,71924100,1,8866
1987.0,121332964,0,5380
2003.0,162324750,0,11511
1996.0,71924100,1,407009
1963.0,33923547,1,4979
2005.0,144024400,0,25931
1980.0,144133560,1,8117
1955.0,127313418,0,288
1973.0,95457728,1,10320
1927.0,144133560,1,629
1980.0,138885662,0,2008
2016.0,127413603,0,94878
1898.0,127413603,1,347
1943.0,95457728,1,2645
1946.0,33923547,1,891
1945.0,17744445,1,2296
1862.0,71924100,1,393
1920.0,205649164,0,139
1932.0,71924100,0,1420
1878.0,205649164,1,341
1930.0,144024400,0,208
1828.0,95457728,1,118
1908.0,17744445,1,639
2009.0,39432304,1,108186
2011.0,71924100,0,777696
2013.0,86803240,0,568146
2009.0,192562407,1,513522
1973.0,33923547,1,14838
1976.0,192562407,1,56712
2005.0,205649164,1,68397
1963.0,95457728,1,6171
1959.0,192562407,0,1156
1808.0,127413603,1,30
2016.0,185592680,1,640801
2019.0,144133560,0,55609
1958.0,142362112,0,1462
1889.0,127413603,0,20
1907.0,71924100,1,2660
1924.0,71924100,1,5877
2018.0,144024400,0,48998
1936.0,86803240,1,3360
1949.0,144024400,1,1386
1909.0,185592680,1,1980
1941.0,121332964,0,84
1925.0,205649164,1,1351
1924.0,33923547,1,572
1855.0,127413603,1,81
2020.0,17744445,0,48768
2021.0,33923547,1,12154
1972.0,39432304,0,452
2008.0,162324750,1,68333
2001.0,205649164,0,14546
1985.0,33923547,1,30192
1976.0,144133560,0,967
1966.0,33923547,1,7247
2013.0,15744967,1,233253
1970.0,127413603,1,21762
1971.0,144024400,1,7879
1971.0,192562407,0,1932
1916.0,205649164,1,1002
1976.0,185592680,0,18722
1974.0,144024400,1,9035
1975.0,15744967,1,24848
1984.0,144024400,0,4723
1959.0,185592680,0,3969
1963.0,127413603,0,855
1928.0,205649164,1,1338
2017.0,205649164,1,110937
1914.0,205649164,1,927
1952.0,144024400,1,1790
1933.0,86803240,0,652
1947.0,205649164,0,305
1934.0,127313418,1,1154
1897.0,144024400,0,24
2017.0,127313418,1,152920
2020.0,144133560,1,110568
2020.0,121332964,0,83482
2014.0,71924100,1,1763555
2006.0,17744445,0,32489
1956.0,185592680,1,23243
1999.0,127413603,1,189438
1980.0,95457728,1,11993
1963.0,71924100,1,32038
1992.0,17744445,0,9580
