AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,AuthorId.1,Rank.1,NormalizedName,DisplayName,LastKnownAffiliationId,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName.1
2135811557,0.00027515125,0.0001628531,7124.1196,9184.0,692.8889,672.0,1,13216,2135811557,13216,wallace e oates,Wallace E. Oates,66946132.0,138,137,18283,2016-06-24,Wallace E. Oates
2432919678,0.00027472305,0.00013088738,5122.1387,7238.0,594.9167,535.0,1,13375,2432919678,13375,burton g malkiel,Burton G. Malkiel,20089843.0,127,122,10162,2016-06-24,Burton G. Malkiel
2158917522,0.0002738953,0.00012614459,4485.878,7287.0,1200.9119,1606.0,1,13049,2158917522,13049,nicholas stern,Nicholas Stern,909854389.0,326,316,19570,2016-06-24,Nicholas Stern
2046658938,0.00027383812,9.455781e-05,5532.503,6564.0,940.1111,779.0,1,13069,2046658938,13069,joseph g altonji,Joseph G. Altonji,32971472.0,104,86,12223,2016-06-24,Joseph G. Altonji
2156456967,0.00027359687,0.00011159605,6173.8833,8224.0,503.77777,391.0,1,12702,2156456967,12702,douglas w diamond,Douglas W. Diamond,40347166.0,69,62,26172,2016-06-24,Douglas W. Diamond
2095952474,0.00027233208,9.79955e-05,7585.873,6507.0,1416.1653,718.0,1,13728,2095952474,13728,christopher d carroll,Christopher D. Carroll,145311948.0,105,93,10483,2016-06-24,Christopher D. Carroll
669620310,0.00026956608,9.985086e-05,5387.3755,9212.0,933.7917,872.0,1,13035,669620310,13035,kenneth j singleton,Kenneth J. Singleton,97018004.0,93,88,16852,2016-06-24,Kenneth J. Singleton
2031342530,0.00026947164,0.0002171635,5996.364,8391.0,947.4935,921.0,0,12133,2031342530,12133,elinor ostrom,Elinor Ostrom,592451.0,459,450,75892,2016-06-24,Elinor Ostrom
2493160433,0.00026854625,9.538425e-05,4501.3125,6261.0,576.5,509.0,1,13625,2493160433,13625,mervyn a king,Mervyn A. King,46860202.0,107,97,7642,2016-08-23,Mervyn A. King
2112621531,0.00026851136,0.00012228785,6702.05,5398.0,233.33333,149.0,1,14064,2112621531,14064,alwyn young,Alwyn Young,40347166.0,25,15,6519,2016-06-24,Alwyn Young
2169648137,0.00026781647,0.00011120402,8101.8384,9374.0,2671.3147,2123.0,1,13251,2169648137,13251,emmanuel saez,Emmanuel Saez,95457486.0,229,176,19058,2016-06-24,Emmanuel Saez
2146190394,0.00026677,9.2036906e-05,2471.3416,3975.0,34.0,63.0,1,12997,2146190394,12997,robert summers,Robert Summers,79576946.0,32,32,6152,2016-06-24,Robert Summers
285670765,0.00026565927,0.000100235935,5497.0684,7131.0,1383.782,1793.0,1,13086,285670765,13086,david laibson,David Laibson,136199984.0,236,207,24373,2016-06-24,David Laibson
1975618572,0.00026540636,9.238408e-05,2600.7622,4237.0,141.54167,271.0,1,12968,1975618572,12968,alan heston,Alan Heston,79576946.0,75,71,6528,2016-06-24,Alan Heston
2094359154,0.00026363856,9.318349e-05,3964.0278,4788.0,700.7111,466.0,1,13196,2094359154,13196,michael r darby,Michael R. Darby,1321305853.0,127,115,12006,2016-06-24,Michael R. Darby
2132508402,0.00026339275,8.385279e-05,3163.95,4637.0,524.57776,677.0,0,13357,2132508402,13357,anna j schwartz,Anna J. Schwartz,1321305853.0,228,224,8421,2016-06-24,Anna J. Schwartz
2022227021,0.0002629607,0.00011000826,4161.967,3855.0,213.83333,234.0,1,13496,2022227021,13496,angus maddison,Angus Maddison,169381384.0,133,132,9722,2016-06-24,Angus Maddison
1220112507,0.00026281344,7.9902915e-05,3950.1584,2726.0,1364.4722,669.0,1,13306,1220112507,13306,michael d hurd,Michael D. Hurd,1309849503.0,197,182,10334,2016-06-24,Michael D. Hurd
1982521999,0.00026266096,8.497722e-05,2661.6917,2824.0,186.0,157.0,1,12739,1982521999,12739,robert j aumann,Robert J. Aumann,197251160.0,150,143,17374,2016-06-24,Robert J. Aumann
689300239,0.00026105694,0.00010980215,7458.247,6709.0,1891.3226,1120.0,1,13324,689300239,13324,stephen g cecchetti,Stephen G. Cecchetti,6902469.0,176,159,8707,2016-06-24,Stephen G. Cecchetti
143688261,0.00026065452,0.00013080037,9021.736,18191.0,548.0711,934.0,1,11974,143688261,11974,florencio lopezdesilanes,Florencio Lopez-de-Silanes,181418319.0,83,73,60517,2016-06-24,Florencio Lopez-de-Silanes
78373466,0.0002603799,8.180914e-05,4568.748,5061.0,528.0603,619.0,1,13635,78373466,13635,stephen p zeldes,Stephen P. Zeldes,78577930.0,45,39,6799,2016-06-24,Stephen P. Zeldes
320278645,0.0002601964,7.9523474e-05,2796.547,3611.0,383.3,269.0,1,13837,320278645,13837,douglas t breeden,Douglas T. Breeden,170897317.0,27,26,4564,2016-06-24,Douglas T. Breeden
2318904275,0.00025956184,0.00010770961,5313.768,8861.0,1180.0278,937.0,1,13063,2318904275,13063,michael j brennan,Michael J. Brennan,161318765.0,120,111,15496,2016-06-24,Michael J. Brennan
2109529641,0.0002592578,9.429563e-05,2537.2983,2854.0,11.166667,23.0,1,13609,2109529641,13609,j e meade,James Meade,241749.0,122,119,4306,2016-06-24,James Meade
266754711,0.00025781366,0.000114811846,6865.7295,12050.0,990.375,826.0,1,12724,266754711,12724,jose a scheinkman,Jose A. Scheinkman,20089843.0,137,117,20663,2016-06-24,Jose A. Scheinkman
715127118,0.0002568876,0.0001483437,3326.8567,4478.0,5.3333335,8.0,-1,13384,715127118,13384,wassily leontief,Wassily Leontief,57206974.0,99,96,9217,2016-06-24,Wassily Leontief
1964530025,0.00025660743,0.00010259668,7577.4263,9759.0,1338.606,1004.0,1,13185,1964530025,13185,torsten persson,Torsten Persson,161593684.0,196,174,21681,2016-06-24,Torsten Persson
2074262669,0.0002555709,7.257572e-05,1912.6833,2183.0,11.333333,11.0,1,14329,2074262669,14329,abba p lerner,Abba P. Lerner,909854389.0,84,84,2914,2016-06-24,Abba P. Lerner
2120662034,0.00025555343,8.873771e-05,3969.7722,3343.0,911.1667,504.0,1,13654,2120662034,13654,ronald w jones,Ronald W. Jones,5388228.0,187,169,8270,2016-06-24,Ronald W. Jones
2106200091,0.000255282,8.975828e-05,2181.625,2709.0,193.33333,151.0,1,13520,2106200091,13520,jan tinbergen,Jan Tinbergen,913958620.0,281,242,6212,2016-06-24,Jan Tinbergen
573466828,0.00025412726,0.00010205376,4143.6157,8003.0,670.575,899.0,1,12750,573466828,12750,drew fudenberg,Drew Fudenberg,63966007.0,259,231,27567,2016-06-24,Drew Fudenberg
1995169962,0.0002535576,9.2792034e-05,6176.1855,9212.0,1863.2615,1540.0,1,12812,1995169962,12812,john haltiwanger,John Haltiwanger,66946132.0,306,275,21429,2016-06-24,John Haltiwanger
2229128061,0.00025236834,8.98231e-05,3721.3362,3413.0,873.44446,417.0,1,14029,2229128061,14029,wilfred j ethier,Wilfred J. Ethier,79576946.0,99,97,5443,2016-06-24,Wilfred J. Ethier
99199436,0.00025227037,0.00012044904,7008.997,9469.0,857.3958,924.0,1,13012,99199436,13012,yakov amihud,Yakov Amihud,57206974.0,114,112,18071,2016-06-24,Yakov Amihud
2021705599,0.00025016276,0.00012116988,7629.351,7621.0,932.1389,926.0,1,13503,2021705599,13503,james andreoni,James Andreoni,36258959.0,140,123,18233,2016-06-24,James Andreoni
2144975883,0.00024957658,8.372868e-05,3469.587,3539.0,1490.6213,746.0,1,13749,2144975883,13749,benjamin m friedman,Benjamin M. Friedman,136199984.0,175,164,4891,2016-06-24,Benjamin M. Friedman
2005676137,0.0002487755,9.747327e-05,5203.9834,9218.0,444.9111,549.0,1,12803,2005676137,12803,david s scharfstein,David S. Scharfstein,136199984.0,119,107,19435,2016-06-24,David S. Scharfstein
35598821,0.0002483013,0.00010891024,5275.714,10218.0,389.16666,514.0,1,12822,35598821,12822,josef lakonishok,Josef Lakonishok,157725225.0,81,72,20719,2016-06-24,Josef Lakonishok
2104346463,0.00024829982,8.654032e-05,4336.9805,3707.0,876.55554,517.0,1,13877,2104346463,13877,henry s farber,Henry S. Farber,20089843.0,123,103,7482,2016-06-24,Henry S. Farber
2015497210,0.00024821082,8.593103e-05,4061.4443,5809.0,279.38333,353.0,1,13225,2015497210,13225,jeremy bulow,Jeremy Bulow,97018004.0,80,68,9508,2016-06-24,Jeremy Bulow
841253664,0.00024809086,8.514996e-05,7527.561,7999.0,1700.7444,969.0,1,13184,841253664,13184,patrick j kehoe,Patrick J. Kehoe,97018004.0,191,163,14555,2016-06-24,Patrick J. Kehoe
2210927970,0.00024773335,0.0001191397,7737.161,10233.0,1836.8605,1501.0,1,12515,2210927970,12515,ernst fehr,Ernst Fehr,202697423.0,417,387,65401,2016-06-24,Ernst Fehr
237398014,0.00024737243,0.00012414217,7102.8086,8192.0,956.5498,881.0,1,13409,237398014,13409,thomas piketty,Thomas Piketty,57995698.0,275,243,16193,2016-06-24,Thomas Piketty
1572899776,0.0002466975,0.00013300414,8032.91,10373.0,3893.357,2810.0,1,12750,1572899776,12750,bruno s frey,Bruno S. Frey,1850255.0,783,775,39686,2016-06-24,Bruno S. Frey
42427496,0.0002460476,7.3910305e-05,1605.6,2274.0,53.0,52.0,1,13152,42427496,13152,herbert e scarf,Herbert E. Scarf,32971472.0,91,88,9029,2016-06-24,Herbert E. Scarf
2240529157,0.00024604105,8.578781e-05,2835.1833,3383.0,70.0,70.0,1,13332,2240529157,13332,john f muth,John F. Muth,592451.0,18,18,4767,2016-06-24,John F. Muth
2144174086,0.00024576896,0.00012687493,6261.0493,5499.0,5634.7104,3087.0,1,12672,2144174086,12672,richard s j tol,Richard S.J. Tol,162608824.0,692,635,31345,2016-06-24,Richard S.J. Tol
164176808,0.0002457405,0.00012348592,5313.97,4720.0,868.4,431.0,1,13487,164176808,13487,richard a easterlin,Richard A. Easterlin,1174212.0,178,175,16297,2016-06-24,Richard A. Easterlin
2062783336,0.0002454205,0.00010524573,4964.6313,7723.0,584.125,791.0,1,13402,2062783336,13402,james a brander,James A. Brander,141945490.0,89,77,13363,2016-06-24,James A. Brander
2127440804,0.00024369621,0.0001458353,5388.7812,6007.0,142.55,164.0,-1,13073,2127440804,13073,w brian arthur,W. Brian Arthur,1308548392.0,45,43,16704,2016-06-24,W. Brian Arthur
2740693821,0.00024313085,0.0001205931,3616.2334,4506.0,95.5,92.0,1,13723,2740693821,13723,harvey leibenstein,Harvey Leibenstein,136199984.0,64,64,7080,2017-08-08,Harvey Leibenstein
2222832735,0.00024229662,0.0001707566,4112.08,6790.0,280.87045,440.0,1,12951,2222832735,12951,edward i altman,Edward I. Altman,57206974.0,227,224,19245,2016-06-24,Edward I. Altman
2584665884,0.00024211456,0.000114651564,4694.856,5723.0,950.8,777.0,1,12928,2584665884,12928,paul a david,Paul A. David,97018004.0,216,201,18528,2017-02-10,Paul A. David
2168182056,0.00024066948,9.2167145e-05,5791.7456,7689.0,1256.5695,1041.0,1,13224,2168182056,13224,steven j davis,Steven J. Davis,40347166.0,100,83,11187,2016-06-24,Steven J. Davis
2970291091,0.00024029888,9.2736635e-05,3821.4446,8847.0,223.2508,347.0,-1,12831,2970291091,12831,john roberts,John Roberts,142606810.0,171,164,22074,2019-09-05,John Roberts
2169757972,0.00023970829,0.000101218335,3441.5583,6829.0,614.0486,656.0,1,13059,2169757972,13059,ray ball,Ray Ball,40347166.0,94,93,17025,2016-06-24,Ray Ball
2113593668,0.00023944567,0.00011713992,7614.2734,15459.0,970.08887,802.0,1,13073,2113593668,13073,david n weil,David N. Weil,27804330.0,126,110,20254,2016-06-24,David N. Weil
2137221233,0.0002388403,0.000104400395,6172.7285,12020.0,624.23193,946.0,1,12813,2137221233,12813,simon johnson,Simon Johnson,63966007.0,186,175,28377,2016-06-24,Simon Johnson
2491699887,0.00023849627,7.2704446e-05,2301.2651,3684.0,249.02777,341.0,1,13756,2491699887,13756,martin neil baily,Martin Neil Baily,115283149.0,113,108,5369,2016-08-23,Martin Neil Baily
2103735656,0.00023836213,9.525954e-05,5980.876,7902.0,1377.5857,1206.0,1,12755,2103735656,12755,anil k kashyap,Anil K. Kashyap,40347166.0,171,156,16203,2016-06-24,Anil K. Kashyap
2134834445,0.00023672692,0.000108874025,7220.2246,8855.0,1460.4264,1248.0,1,13139,2134834445,13139,andrew j oswald,Andrew J. Oswald,39555362.0,252,218,26183,2016-06-24,Andrew J. Oswald
1599724764,0.00023447211,0.00012983002,6574.042,8913.0,1303.368,1043.0,-1,12939,1599724764,12939,lant pritchett,Lant Pritchett,1319597252.0,191,189,20609,2016-06-24,Lant Pritchett
2095946677,0.00023338215,8.774067e-05,7438.1562,6611.0,1567.4028,851.0,0,13674,2095946677,13674,valerie a ramey,Valerie A. Ramey,36258959.0,78,69,8519,2016-06-24,Valerie A. Ramey
2152936176,0.00023316924,8.670561e-05,4790.8696,5270.0,1411.5305,920.0,1,13041,2152936176,13041,jonathan s skinner,Jonathan S. Skinner,107672454.0,254,236,16145,2016-06-24,Jonathan S. Skinner
2098603587,0.00023287369,0.00011198627,6281.253,6819.0,2884.4722,1784.0,1,13241,2098603587,13241,jeffrey g williamson,Jeffrey G. Williamson,136199984.0,431,409,17219,2016-06-24,Jeffrey G. Williamson
2100078632,0.00023122215,0.00011070294,7379.268,15192.0,2659.195,2073.0,1,12632,2100078632,12632,richard blundell,Richard Blundell,45129253.0,472,443,41996,2016-06-24,Richard Blundell
2158735864,0.00023062911,0.000110514826,6461.3022,12626.0,948.6532,1283.0,1,13107,2158735864,13107,abhijit banerjee,Abhijit Banerjee,63966007.0,259,234,25948,2016-06-24,Abhijit Banerjee
2254601656,0.00023014008,0.00014599698,5283.63,7800.0,0.0,0.0,-1,13471,2254601656,13471,g s maddala,G. S. Maddala,,3,3,11309,2016-06-24,G. S. Maddala
2590659117,0.00022861698,6.793523e-05,2573.939,3166.0,224.41667,151.0,1,13808,2590659117,13808,david cass,David Cass,79576946.0,55,53,4442,2017-03-03,David Cass
2160469529,0.00022785306,0.000108658816,3838.5027,5017.0,190.14285,181.0,1,13445,2160469529,13445,charles p kindleberger,Charles P. Kindleberger,63966007.0,299,299,10225,2016-06-24,Charles P. Kindleberger
713314774,0.00022785092,6.7350724e-05,3384.8357,3165.0,250.91667,244.0,1,14266,713314774,14266,truman f bewley,Truman F. Bewley,142094635.0,29,28,5360,2016-06-24,Truman F. Bewley
2129873145,0.00022696049,7.261909e-05,6134.182,4601.0,3508.3057,1344.0,1,13464,2129873145,13464,randall wright,Randall Wright,135310074.0,222,202,11288,2016-06-24,Randall Wright
2099367242,0.00022658907,9.678385e-05,9037.7295,7742.0,3903.1333,1257.0,1,13925,2099367242,13925,carl e walsh,Carl E. Walsh,185103710.0,161,157,11588,2016-06-24,Carl E. Walsh
2575565210,0.00022646927,8.538167e-05,3116.6667,2213.0,446.25,269.0,1,14004,2575565210,14004,reuben gronau,Reuben Gronau,197251160.0,36,29,3022,2017-01-26,Reuben Gronau
2137132577,0.00022593852,0.000114440576,9304.205,8751.0,2290.8506,1251.0,1,13109,2137132577,13109,gordon h hanson,Gordon H. Hanson,36258959.0,175,149,18735,2016-06-24,Gordon H. Hanson
2006578319,0.00022556551,8.1145634e-05,4615.7085,6852.0,676.1528,680.0,1,13261,2006578319,13261,douglas gale,Douglas Gale,57206974.0,142,138,14305,2016-06-24,Douglas Gale
2942789224,0.00022487987,0.00013776086,12529.236,10832.0,4183.4585,2645.0,-1,13251,2942789224,13251,mark p taylor,Mark P. Taylor,1325290502.0,355,335,20282,2019-05-09,Mark P. Taylor
584086425,0.0002236383,0.00010072715,5583.724,9909.0,167.22223,320.0,1,13238,584086425,13238,lawrence r glosten,Lawrence R. Glosten,78577930.0,30,28,14358,2016-06-24,Lawrence R. Glosten
288882643,0.00022360517,8.384935e-05,3423.9353,4891.0,853.0656,1086.0,1,13201,288882643,13201,charles r plott,Charles R. Plott,122411786.0,281,263,14197,2016-06-24,Charles R. Plott
2544728330,0.00022350608,7.504716e-05,2048.1555,5497.0,80.333336,111.0,1,13403,2544728330,13403,myron s scholes,Myron S. Scholes,97018004.0,40,40,7879,2016-11-04,Myron S. Scholes
2275667347,0.00022342663,8.7076136e-05,6232.906,6962.0,906.9722,681.0,1,13749,2275667347,13749,roland benabou,Roland Bénabou,20089843.0,73,64,13915,2016-06-24,Roland Bénabou
2109746452,0.00022301421,7.776196e-05,2591.0894,3495.0,111.0,73.0,1,13561,2109746452,13561,hirofumi uzawa,Hirofumi Uzawa,74801974.0,84,84,5749,2016-06-24,Hirofumi Uzawa
2124012603,0.00022255977,7.415667e-05,3096.0972,2691.0,876.8333,482.0,1,13786,2124012603,13786,dennis w carlton,Dennis W. Carlton,40347166.0,125,116,5251,2016-06-24,Dennis W. Carlton
2083895929,0.00022242896,8.582375e-05,4325.156,5684.0,1846.1805,1279.0,0,13743,2083895929,13743,assar lindbeck,Assar Lindbeck,77432436.0,215,207,9404,2016-06-24,Assar Lindbeck
2231665810,0.00022171567,0.00012986465,8790.762,11527.0,1832.5792,1276.0,1,12929,2231665810,12929,anthony j venables,Anthony J. Venables,40120149.0,265,247,26287,2016-06-24,Anthony J. Venables
2101993139,0.00022142445,0.000107107444,4837.906,7172.0,2145.7683,2259.0,1,13223,2101993139,13223,john whalley,John Whalley,125749732.0,594,548,11904,2016-06-24,John Whalley
2568678536,0.00021997119,6.935256e-05,3798.862,5949.0,896.034,827.0,1,13426,2568678536,13426,matthew d shapiro,Matthew D. Shapiro,27837315.0,131,117,8363,2017-01-13,Matthew D. Shapiro
1688896358,0.00021986359,0.00011454112,8383.905,8188.0,632.5139,377.0,1,13571,1688896358,13571,danny quah,Danny Quah,165932596.0,66,58,14270,2016-06-24,Danny Quah
2110447727,0.00021944917,0.000119011165,4113.2046,5899.0,442.62878,506.0,1,13053,2110447727,13053,ross l watts,Ross L. Watts,63966007.0,77,77,23259,2016-06-24,Ross L. Watts
527826321,0.00021870257,8.644798e-05,7439.6704,9071.0,760.25,520.0,1,13317,527826321,13317,richard h clarida,Richard H. Clarida,78577930.0,94,82,13987,2016-06-24,Richard H. Clarida
2412456425,0.00021781793,7.213866e-05,3791.1667,5679.0,326.69446,352.0,1,13420,2412456425,13420,john moore,John Moore,909854389.0,88,74,12376,2016-06-24,John Moore
1164257505,0.00021749162,0.00010295647,5768.86,6082.0,1241.9806,871.0,-1,13346,1164257505,13346,j vernon henderson,J. Vernon Henderson,909854389.0,181,158,14374,2016-06-24,J. Vernon Henderson
2215037647,0.00021704823,0.00012536466,11344.185,7411.0,2752.389,1150.0,1,13463,2215037647,13463,lutz kilian,Lutz Kilian,27837315.0,153,144,16348,2016-06-24,Lutz Kilian
2472042921,0.00021703768,7.6401855e-05,3893.5874,5199.0,406.91388,456.0,1,12798,2472042921,12798,john bound,John Bound,27837315.0,158,137,19000,2016-07-22,John Bound
2164084596,0.00021639284,0.00010632607,9296.221,8118.0,3544.4973,1374.0,1,13292,2164084596,13292,philip r lane,Philip R. Lane,205274468.0,208,172,13772,2016-06-24,Philip R. Lane
1610887189,0.00021545982,6.528176e-05,2087.5417,2566.0,711.45,397.0,1,13926,1610887189,13926,michael j boskin,Michael J. Boskin,97018004.0,118,113,3323,2016-06-24,Michael J. Boskin
2140674952,0.00021499812,7.600464e-05,2222.707,2985.0,364.7881,344.0,1,13403,2140674952,13403,franklin m fisher,Franklin M. Fisher,63966007.0,205,201,6024,2016-06-24,Franklin M. Fisher
2158212435,0.00021466998,7.4818294e-05,2818.7305,3359.0,308.6861,349.0,1,13467,2158212435,13467,robert j willis,Robert J. Willis,27837315.0,98,90,10099,2016-06-24,Robert J. Willis
2304560001,0.00021440495,7.6187294e-05,4732.9653,5723.0,869.1667,496.0,1,13692,2304560001,13692,robert b barsky,Robert B. Barsky,1321305853.0,46,37,6281,2016-06-24,Robert B. Barsky
696973497,0.00021312857,6.8701105e-05,1459.3992,1658.0,7.6666665,18.0,1,13371,696973497,13371,william vickrey,William Vickrey,78577930.0,67,64,9192,2016-06-24,William Vickrey
695674487,0.00021282778,7.6167074e-05,2185.5938,5113.0,101.128784,158.0,1,13223,695674487,13223,marshall e blume,Marshall E. Blume,79576946.0,63,63,6559,2016-06-24,Marshall E. Blume
2150569959,0.00021220576,8.973454e-05,8903.262,7805.0,2474.8862,1907.0,1,13605,2150569959,13605,frank smets,Frank Smets,153515283.0,120,116,13119,2016-06-24,Frank Smets
2682266702,0.00021191021,0.0001741951,5350.3984,9085.0,253.02777,366.0,1,13356,2682266702,13356,john c hull,John C. Hull,185261750.0,93,92,16575,2017-06-30,John C. Hull
717955063,0.00021096197,9.239433e-05,6212.976,8941.0,1293.6653,1120.0,1,13164,717955063,13164,david h autor,David H. Autor,63966007.0,142,124,19393,2016-06-24,David H. Autor
1995154407,0.0002101686,7.249794e-05,3911.88,5448.0,360.33334,469.0,1,13878,1995154407,13878,fumio hayashi,Fumio Hayashi,116292333.0,68,57,6965,2016-06-24,Fumio Hayashi
2199700221,0.00020990208,8.730045e-05,1910.4039,3040.0,215.88333,424.0,1,13180,2199700221,13180,lawrence r klein,Lawrence R. Klein,79576946.0,315,313,5620,2016-06-24,Lawrence R. Klein
2072533836,0.00020963945,8.4492116e-05,3675.4084,6349.0,422.03534,453.0,1,13161,2072533836,13161,hans r stoll,Hans R. Stoll,200719446.0,71,70,11181,2016-06-24,Hans R. Stoll
300228111,0.00020942616,0.00012370116,4298.2637,6358.0,800.15,605.0,1,12247,300228111,12247,david j teece,David J. Teece,95457486.0,293,268,65313,2016-06-24,David J. Teece
2166361349,0.00020927907,6.407955e-05,3345.088,4789.0,1379.2909,495.0,1,13828,2166361349,13828,rajnish mehra,Rajnish Mehra,186903577.0,91,83,6675,2016-06-24,Rajnish Mehra
2067607381,0.00020923364,6.4411746e-05,1977.0834,1900.0,244.5,204.0,1,13586,2067607381,13586,edmond malinvaud,Edmond Malinvaud,187986737.0,144,141,4197,2016-06-24,Edmond Malinvaud
1079344721,0.00020879704,8.423075e-05,3504.5408,4749.0,1672.4135,1382.0,-1,13182,1079344721,13182,w kip viscusi,W. Kip Viscusi,200719446.0,466,454,18005,2016-06-24,W. Kip Viscusi
1965541622,0.00020798488,0.000101474754,2518.3777,5312.0,139.5,143.0,0,13300,1965541622,13300,hollis b chenery,Hollis B. Chenery,136199984.0,48,46,8106,2016-06-24,Hollis B. Chenery
2191064265,0.00020748266,6.348894e-05,2942.8193,3881.0,823.9861,835.0,1,14007,2191064265,14007,costas azariadis,Costas Azariadis,77793887.0,83,80,4915,2016-06-24,Costas Azariadis
2034869432,0.00020732937,7.836551e-05,3301.3555,5458.0,346.55,364.0,1,13658,2034869432,13658,donald b keim,Donald B. Keim,79576946.0,63,61,7577,2016-06-24,Donald B. Keim
2618003010,0.0002071839,0.00011136712,4156.198,4715.0,741.2448,363.0,1,13085,2618003010,13085,michael grossman,Michael Grossman,121847817.0,196,160,14770,2017-06-05,Michael Grossman
294627858,0.00020647839,8.956172e-05,6168.982,8271.0,700.28613,609.0,1,13738,294627858,13738,nicholas barberis,Nicholas Barberis,32971472.0,35,29,12209,2016-06-24,Nicholas Barberis
1989314247,0.00020641448,9.228122e-05,4617.2627,10887.0,265.01666,345.0,-1,13351,1989314247,13351,a craig mackinlay,A. Craig MacKinlay,79576946.0,29,23,15296,2016-06-24,A. Craig MacKinlay
134261518,0.00020616823,8.65073e-05,4302.082,5943.0,569.94446,534.0,1,13367,134261518,13367,timothy f bresnahan,Timothy F. Bresnahan,97018004.0,103,98,13151,2016-06-24,Timothy F. Bresnahan
188801841,0.00020594437,9.7086806e-05,3073.0278,6845.0,377.41666,270.0,1,13440,188801841,13440,jack l knetsch,Jack L. Knetsch,18014758.0,85,83,15586,2016-06-24,Jack L. Knetsch
2136219170,0.00020524282,0.0001240232,8502.338,6738.0,1284.9917,793.0,1,13307,2136219170,13307,james e anderson,James E. Anderson,103531236.0,157,143,12289,2016-06-24,James E. Anderson
2119848752,0.00020521149,6.853396e-05,2151.002,3250.0,564.26276,318.0,1,13960,2119848752,13960,david f bradford,David F. Bradford,20089843.0,76,72,4106,2016-06-24,David F. Bradford
1971259573,0.0002051422,5.7413687e-05,1019.8333,1116.0,129.0,74.0,1,13754,1971259573,13754,karl borch,Karl Borch,931913249.0,75,73,2566,2016-06-24,Karl Borch
2031671744,0.00020451192,0.00010295541,8697.082,12796.0,2205.0999,2059.0,1,13047,2031671744,13047,geert bekaert,Geert Bekaert,78577930.0,174,131,24899,2016-06-24,Geert Bekaert
2130812939,0.00020401408,9.5435425e-05,3831.7996,8394.0,209.97223,320.0,1,12961,2130812939,12961,jerold b warner,Jerold B. Warner,5388228.0,37,36,16899,2016-06-24,Jerold B. Warner
2289977101,0.0002035999,7.7855766e-05,7211.51,5648.0,1342.9028,638.0,1,13562,2289977101,13562,martin lettau,Martin Lettau,95457486.0,63,50,8222,2016-06-24,Martin Lettau
2278975706,0.00020356366,8.1904494e-05,4582.0605,4397.0,1342.6234,836.0,1,13576,2278975706,13576,bruce d meyer,Bruce D. Meyer,40347166.0,132,113,9616,2016-06-24,Bruce D. Meyer
2122854797,0.00020258648,4.5844467e-05,3014.1584,489.0,2930.25,159.0,1,13202,2122854797,13202,richard a epstein,Richard A. Epstein,57206974.0,761,747,6652,2016-06-24,Richard A. Epstein
742186664,0.00020244421,0.0001103118,2677.4639,2654.0,143.0,114.0,1,14136,742186664,14136,nicholas georgescuroegen,Nicholas Georgescu-Roegen,200719446.0,60,60,5937,2016-06-24,Nicholas Georgescu-Roegen
2618793384,0.00020217123,8.431533e-05,4217.753,4199.0,1951.211,1113.0,1,13535,2618793384,13535,don fullerton,Don Fullerton,157725225.0,208,168,6189,2017-06-05,Don Fullerton
65788518,0.00020202361,8.702294e-05,3888.55,5187.0,1363.3386,1088.0,1,13370,65788518,13370,geoffrey heal,Geoffrey Heal,78577930.0,288,279,11065,2016-06-24,Geoffrey Heal
2112634223,0.00020165737,9.568165e-05,3895.7437,6456.0,643.125,834.0,1,13835,2112634223,13835,mohsin s khan,Mohsin S. Khan,1310145890.0,178,161,8225,2016-06-24,Mohsin S. Khan
2264818998,0.0002015794,5.6193952e-05,729.3637,1845.0,55.333332,53.0,1,13280,2264818998,13280,jacob marschak,Jacob Marschak,161318765.0,70,69,7586,2016-06-24,Jacob Marschak
2139313403,0.00020156265,8.6586035e-05,4524.7056,4883.0,2510.8542,1821.0,0,12987,2139313403,12987,olivia s mitchell,Olivia S. Mitchell,79576946.0,499,460,15990,2016-06-24,Olivia S. Mitchell
2074039265,0.00020018392,0.00012646176,6046.5063,6666.0,2105.3003,2520.0,1,12851,2074039265,12851,giovanni dosi,Giovanni Dosi,162290304.0,413,352,27845,2016-06-24,Giovanni Dosi
2665973548,0.00020015196,6.645713e-05,3920.5557,5022.0,1423.196,986.0,1,13655,2665973548,13655,john geanakoplos,John Geanakoplos,32971472.0,155,146,8862,2017-06-30,John Geanakoplos
732845851,0.00019998384,9.152334e-05,4920.03,5427.0,1166.9028,859.0,1,13648,732845851,13648,alan v deardorff,Alan V. Deardorff,27837315.0,221,213,8675,2016-06-24,Alan V. Deardorff
89787037,0.00019996439,6.768941e-05,3498.1362,5472.0,306.70834,219.0,1,13474,89787037,13474,charles i plosser,Charles I. Plosser,5388228.0,30,30,8648,2016-06-24,Charles I. Plosser
182548515,0.0001994854,9.469207e-05,7028.9165,6427.0,4765.1387,2424.0,1,13666,182548515,13666,stephen j turnovsky,Stephen J. Turnovsky,201448701.0,365,331,10747,2016-06-24,Stephen J. Turnovsky
2147917521,0.00019947742,6.772207e-05,3126.3333,1999.0,915.1667,312.0,1,14589,2147917521,14589,paul davidson,Paul Davidson,75027704.0,229,229,4222,2016-06-24,Paul Davidson
