AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName
2020830328,0.0002296779,0.00011213403,3339.9048,7106.0,143.5,229.0,1,11140,442.0,403.0,62473.0,2016-06-24,Lawrence R. Rabiner
2137743300,0.0002292994,0.00010162837,5191.846,7484.0,456.0,349.0,-1,12019,114.0,114.0,21636.0,2016-06-24,M. J. D. Powell
2101896927,0.0002275175,8.050548e-05,6533.9517,6619.0,123.0,104.0,1,13136,40.0,40.0,10151.0,2016-06-24,Charles Stein
2019936977,0.00022598774,0.00010149761,11043.688,7945.0,732.0,316.0,1,13081,106.0,101.0,12953.0,2016-06-24,Sigurdur Helgason
2213959181,0.00022538398,0.00010137324,15237.292,12363.0,653.075,507.0,1,12157,256.0,237.0,29777.0,2016-06-24,Michael Atiyah
2462385319,0.00022507465,0.00010492025,2965.9583,3381.0,117.166664,61.0,1,11963,77.0,77.0,27172.0,2016-07-22,Rodney Hill
2079920907,0.00022392368,9.037725e-05,7469.9775,6278.0,926.5833,471.0,1,13081,116.0,116.0,8814.0,2016-06-24,Felix E. Browder
2171693723,0.00022284666,0.000117360294,6208.914,8550.0,108.75,102.0,1,12794,110.0,108.0,22203.0,2016-06-24,Edward N. Lorenz
2034063289,0.0002207329,0.00012842947,7165.0493,18048.0,347.81668,475.0,1,11721,137.0,134.0,64310.0,2016-06-24,John A. Nelder
2137687290,0.00021968587,0.0001201975,13021.852,22570.0,358.65277,443.0,1,12205,144.0,142.0,38595.0,2016-06-24,Roger A. Horn
2101610026,0.00021659322,0.00014824023,6265.4453,12169.0,323.74445,482.0,1,12187,311.0,282.0,36729.0,2016-06-24,John Canny
2703676598,0.00021600696,0.00014628207,17705.797,7770.0,1398.7736,1041.0,-1,12780,440.0,440.0,32205.0,2017-06-30,Ji-Huan He
2163898492,0.00021447684,0.00010590704,7675.7783,14841.0,2432.2458,3187.0,1,11878,1137.0,1062.0,41582.0,2016-06-24,Brian D. O. Anderson
2781295178,0.0002125916,0.00013173709,6340.1406,12286.0,357.45953,545.0,-1,12201,178.0,178.0,33949.0,2018-01-05,Michio Sugeno
719665695,0.000212446,0.00010173162,13881.651,21709.0,2430.235,2162.0,0,12273,589.0,506.0,36373.0,2016-06-24,Béla Bollobás
376825497,0.00021231377,7.638873e-05,6916.65,7733.0,268.5,188.0,-1,13013,51.0,50.0,12073.0,2016-06-24,Wassily Hoeffding
1693843534,0.00021211055,5.7829217e-05,1849.9381,3696.0,96.5,86.0,1,12460,145.0,144.0,9327.0,2016-06-24,Jerzy Neyman
2280654194,0.00021051965,0.00012077018,14752.665,22677.0,1499.3159,1768.0,1,11577,249.0,177.0,89074.0,2016-06-24,Emmanuel J. Candès
2250559688,0.00020918938,0.0001287294,4338.2974,10793.0,2613.8167,2531.0,1,11896,261.0,260.0,36197.0,2016-06-24,Norman R. Draper
2094520503,0.00020779985,7.3137475e-05,4270.2485,7548.0,133.04167,188.0,1,12377,126.0,126.0,16031.0,2016-06-24,Herbert Robbins
2545000257,0.00020742706,0.00012378642,6489.0615,14968.0,1525.6528,2322.0,1,11742,842.0,781.0,46584.0,2016-11-04,Martin Vetterli
1967075526,0.00020724518,9.5111194e-05,11244.35,13923.0,1744.0167,1941.0,1,12356,404.0,399.0,34049.0,2016-06-24,Ivo Babuška
2107101457,0.00020705414,6.267804e-05,2602.226,1996.0,121.0,18.0,-1,13505,136.0,133.0,2925.0,2016-06-24,A. Adrian Albert
1827936189,0.0002050182,9.366112e-05,6292.4746,12039.0,743.26666,996.0,1,12496,320.0,308.0,21411.0,2016-06-24,Gilbert Strang
2061815470,0.00020486434,0.00010055205,5587.5386,9580.0,264.05,396.0,1,12182,70.0,70.0,23212.0,2016-06-24,Roger Fletcher
1994728129,0.00020221251,7.3843876e-05,5437.505,7249.0,248.33333,279.0,1,12979,120.0,118.0,10284.0,2016-06-24,Murray Rosenblatt
2126472586,0.00020148612,6.155198e-05,2915.7834,4298.0,59.083332,88.0,1,12847,144.0,144.0,10985.0,2016-06-24,Mark Kac
2099167516,0.0001976219,9.527502e-05,3370.5366,7866.0,167.08333,265.0,1,12169,184.0,164.0,28515.0,2016-06-24,Berthold K. P. Horn
1984983952,0.0001971629,8.8969384e-05,13179.851,13854.0,441.5486,586.0,1,12337,257.0,250.0,28248.0,2016-06-24,David Mumford
2036808211,0.00019625385,4.9108305e-05,2107.4194,3702.0,77.5,97.0,1,12880,61.0,60.0,5922.0,2016-06-24,Hans Lewy
2101761936,0.00019609254,8.343802e-05,9880.108,8857.0,622.6667,492.0,1,13057,338.0,337.0,11331.0,2016-06-24,Serge Lang
201268087,0.0001941777,8.84569e-05,3166.5344,6369.0,291.63333,533.0,1,12319,273.0,265.0,18723.0,2016-06-24,Allen Gersho
2001439547,0.0001929892,7.576227e-05,7431.427,6739.0,1128.0,435.0,1,12495,249.0,204.0,25957.0,2016-06-24,David Ruelle
2149226864,0.0001923381,0.00010592266,6035.1055,7466.0,18.0,19.0,-1,13170,47.0,47.0,17936.0,2016-06-24,E. T. Jaynes
1845714765,0.00019220555,8.892879e-05,14050.525,14283.0,1305.4695,855.0,1,12621,280.0,267.0,25488.0,2016-06-24,Haim Brezis
3039313104,0.00019106644,8.775549e-05,7747.9165,7619.0,0.0,0.0,-1,13011,1.0,1.0,8793.0,2020-07-10,Gábor Szegő
2972094925,0.00019050497,8.9564164e-05,5627.5166,7289.0,0.0,0.0,-1,13762,1.0,1.0,7290.0,2019-09-12,F. R. Gantmakher
2297037089,0.00019032779,0.00010006537,8442.08,13186.0,459.91666,568.0,1,12577,147.0,141.0,30655.0,2016-06-24,Bernard W. Silverman
19900431,0.00018961373,5.6943238e-05,2825.101,5492.0,204.63095,370.0,1,12842,138.0,137.0,9658.0,2016-06-24,Ulf Grenander
2063409312,0.0001891443,2.6799536e-05,366.83334,557.0,0.5,2.0,-1,14409,28.0,28.0,731.0,2016-06-24,W. E. Milne
661077622,0.00018910237,7.021641e-05,13455.397,4780.0,1576.8195,443.0,1,13061,301.0,246.0,15929.0,2016-06-24,George Lusztig
279907095,0.00018863587,6.825231e-05,5049.592,5018.0,93.916664,113.0,1,12643,132.0,131.0,14417.0,2016-06-24,Alfred Tarski
2148233568,0.00018762288,6.0021746e-05,4838.936,5587.0,86.5,130.0,1,13069,45.0,38.0,9267.0,2016-06-24,Jack Edmonds
2430569270,0.00018688891,7.056737e-05,3924.35,4693.0,27.5,16.0,-1,12700,44.0,41.0,21088.0,2016-06-24,A. M. Turing
2609257041,0.00018586211,7.272788e-05,3463.9443,4404.0,131.33333,121.0,-1,12997,152.0,149.0,6480.0,2017-05-05,H. S. M. Coxeter
2046797659,0.00018426997,9.615873e-05,12463.071,10646.0,2259.9763,1939.0,1,12577,519.0,491.0,29260.0,2016-06-24,Roger Temam
2127037054,0.00018411863,9.795996e-05,9780.853,20281.0,1413.3792,1330.0,1,12225,494.0,478.0,35100.0,2016-06-24,Charles R. Johnson
720800907,0.0001840959,4.0085168e-05,1434.5834,1203.0,2.0,2.0,1,13224,25.0,22.0,5741.0,2016-06-24,Kurt Gödel
2404132423,0.00018368413,6.962206e-05,4066.6523,7333.0,117.5,81.0,1,13229,36.0,36.0,9038.0,2016-06-24,Magnus R. Hestenes
2092577353,0.0001807685,8.6434295e-05,10490.637,10844.0,2688.8972,1713.0,1,12120,703.0,613.0,46116.0,2016-06-24,Eduardo D. Sontag
2096170287,0.00018046898,0.00011845423,8421.6045,10059.0,2316.9722,1749.0,1,12435,475.0,458.0,36161.0,2016-06-24,Jerry M. Mendel
2115591559,0.00018035376,7.352788e-05,7281.4775,6739.0,337.5,307.0,1,13086,72.0,71.0,11982.0,2016-06-24,Jürgen Moser
1385423492,0.00017999235,0.00011505122,4323.865,5891.0,406.41666,308.0,1,11728,346.0,343.0,65344.0,2016-06-24,Thomas L. Saaty
65976662,0.00017958626,7.952889e-05,4953.737,8519.0,816.0333,806.0,1,12447,525.0,518.0,16420.0,2016-06-24,Frank Harary
374541994,0.000179441,6.7041925e-05,7708.086,6001.0,1026.6666,648.0,-1,13045,139.0,138.0,15455.0,2016-06-24,R. T. Rockafellar
2018313466,0.00017919594,0.00010667724,11993.027,15379.0,1631.0421,2003.0,1,12733,370.0,345.0,31668.0,2016-06-24,Yousef Saad
2491076425,0.00017866425,7.390748e-05,5278.424,6246.0,50.0,51.0,1,12915,34.0,34.0,12737.0,2016-08-23,Peter J. Huber
2128894119,0.00017838804,5.319826e-05,2321.2334,2263.0,0.0,0.0,-1,13179,26.0,26.0,2835.0,2016-06-24,M. H. Stone
2299194925,0.00017792398,7.9056925e-05,8214.966,6920.0,1133.7333,1047.0,1,12746,404.0,385.0,18097.0,2016-06-24,Jan C. Willems
2143813554,0.00017714308,3.8891147e-05,1966.1666,2036.0,17.0,17.0,1,13602,239.0,236.0,3814.0,2016-06-24,Felix Klein
2109512913,0.0001761507,7.8450685e-05,9633.123,8296.0,432.91666,378.0,1,13174,94.0,94.0,13945.0,2016-06-24,Frank H. Clarke
1967294373,0.00017613388,4.8496975e-05,2638.2083,3439.0,34.5,38.0,1,13269,101.0,99.0,4690.0,2016-06-24,Salomon Bochner
2302822699,0.00017574614,9.228073e-05,10796.857,14651.0,1938.3219,2793.0,1,11964,474.0,460.0,68077.0,2016-06-24,Thomas J. R. Hughes
1473570346,0.00017533569,6.06494e-05,2220.8945,4556.0,39.666668,34.0,1,12268,409.0,396.0,14712.0,2016-06-24,Harold Jeffreys
352034863,0.00017392456,7.894877e-05,4428.0713,5568.0,23.0,20.0,-1,12976,45.0,45.0,9470.0,2016-06-24,E. C. Titchmarsh
2173689990,0.00017329253,5.018299e-05,471.3504,1795.0,13.333333,8.0,1,13447,27.0,26.0,12260.0,2016-06-24,Walter Pitts
2317578278,0.0001727015,3.487653e-05,842.0833,788.0,11.0,9.0,1,14215,12.0,12.0,1307.0,2016-06-24,Erhard Schmidt
2107142044,0.00017222318,0.00010330863,10390.314,26297.0,2029.0387,3686.0,1,11540,598.0,525.0,96204.0,2016-06-24,Stephen Boyd
2629411692,0.00017058032,3.9286933e-05,1452.3048,1511.0,69.5,44.0,1,13898,93.0,92.0,1847.0,2017-06-30,Edmund Landau
2222326457,0.00016963693,7.215277e-05,4797.717,5825.0,649.2833,754.0,1,12837,217.0,207.0,14881.0,2016-06-24,Roger W. Brockett
1994892439,0.00016924094,5.3085805e-05,3196.9167,3474.0,0.0,0.0,1,13521,44.0,44.0,3675.0,2016-06-24,Stefan Banach
2118739181,0.00016895082,7.47163e-05,2739.4602,7417.0,56.833332,44.0,1,12258,86.0,86.0,18531.0,2016-06-24,Alan Stuart
2084666596,0.00016673456,5.0149287e-05,519.8504,1870.0,3.0,2.0,-1,13292,57.0,54.0,13510.0,2016-06-24,Warren S. McCulloch
2033077845,0.0001665697,5.4873326e-05,4748.9834,4174.0,290.25,214.0,1,13251,33.0,31.0,7184.0,2016-06-24,Volker Strassen
2694769760,0.00016642273,5.188631e-05,4456.601,4354.0,156.5,123.0,1,13025,70.0,69.0,7088.0,2017-06-30,Saunders MacLane
2809303317,0.00016615634,4.574544e-05,2038.6139,2655.0,18.0,39.0,-1,13363,90.0,85.0,5097.0,2018-06-29,Paul S. Levy
2110713234,0.00016577457,6.565984e-05,5293.0195,7209.0,35.5,43.0,0,13289,71.0,71.0,7678.0,2016-06-24,Jean Alexandre Dieudonné
2504870366,0.00016504552,2.2300534e-05,268.66666,258.0,3.0,1.0,1,14824,10.0,10.0,1586.0,2016-08-23,Leon Van Hove
2149857775,0.00016476333,7.825684e-05,3517.7012,7054.0,955.36664,1629.0,1,11352,649.0,637.0,38790.0,2016-06-24,Azriel Rosenfeld
2082615088,0.00016444667,8.870902e-05,7260.244,11188.0,2843.4524,2152.0,1,12234,945.0,890.0,45224.0,2016-06-24,Henri Prade
2334817838,0.00016441227,7.837306e-05,3422.0,3552.0,191.0,169.0,-1,12371,26.0,25.0,12997.0,2016-06-24,Jr. G.D. Forney
