AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName
2993572325,6.275546e-05,4.8983646e-05,10596.167,30771.0,0.0,0.0,-1,13005,1,1,12887,2019-12-13,P. Hodge
2250533817,6.273317e-05,1.1731442e-05,234.25,269.0,0.0,0.0,1,13957,14,13,536,2016-06-24,Otto Meyerhof
2202014868,6.235669e-05,1.9748646e-05,3028.697,7796.0,304.5,446.0,1,13449,76,76,6661,2016-06-24,Zacharias Dische
2156969277,6.23282e-05,2.5001229e-05,13547.757,53206.0,483.326,1377.0,1,12110,209,196,49454,2016-06-24,John A. Pople
2250673496,6.227454e-05,1.9203762e-05,5493.974,16474.0,632.2639,1290.0,1,12861,192,191,17285,2016-06-24,Christian B. Anfinsen
1912875929,6.170627e-05,3.2424872e-05,9115.272,54064.0,859.7922,4384.0,1,11653,493,425,117286,2016-06-24,Roger Y. Tsien
220329700,6.16514e-05,1.8596405e-05,4037.5935,8950.0,102.166664,132.0,1,13179,251,250,8666,2016-06-24,Raymond M. Fuoss
2145045124,6.117081e-05,2.4341876e-05,6264.308,28818.0,600.8405,2765.0,1,12362,857,828,22693,2016-06-24,John D. Roberts
1863347785,6.112068e-05,2.6329377e-05,30168.316,73537.0,9764.811,20704.0,1,12011,1575,1541,115983,2016-06-24,Donald G. Truhlar
2171607637,6.107049e-05,2.2892738e-05,10797.311,31589.0,1714.0212,3648.0,1,12714,574,509,29407,2016-06-24,Ronald Breslow
2432900094,6.0188675e-05,2.5957683e-05,6049.0747,27306.0,748.64716,3162.0,1,12574,175,171,33415,2016-06-24,Joe M. McCord
2022935164,6.0113565e-05,1.4850954e-05,2740.3984,10102.0,1193.0076,2296.0,1,12823,299,298,12522,2016-06-24,Hans Neurath
2663764016,6.0035032e-05,3.9386792e-05,6731.4663,17612.0,0.0,0.0,-1,12906,1,1,8538,2017-06-30,Lionel J. Bellamy
736052447,5.9853923e-05,3.315746e-05,11451.348,57192.0,3771.376,11164.0,1,12411,699,679,64732,2016-06-24,Helmut Sies
76570279,5.976634e-05,3.0318988e-05,18594.643,71926.0,4941.6934,15407.0,1,12259,1282,1121,69358,2016-06-24,Stephen J. Lippard
2107139406,5.974622e-05,2.1444806e-05,3865.583,20747.0,224.02301,791.0,-1,12036,295,293,30438,2016-06-24,Bernard B. Brodie
2117072061,5.9630915e-05,1.8786022e-05,6388.9927,27054.0,965.2978,2928.0,1,12776,136,135,23455,2016-06-24,Frederic M. Richards
2678001527,5.9456677e-05,1.981978e-05,793.5139,1906.0,4.25,15.0,1,13650,30,30,6217,2017-06-30,Evan O. Kane
2721164075,5.944803e-05,2.6806414e-05,3504.1433,9037.0,10.0,16.0,-1,12971,8,8,12649,2017-06-30,K. Burton
2703641884,5.9180045e-05,1.0741587e-05,12.0,22.0,0.0,0.0,-1,14149,1,1,18,2017-06-30,W. M. Fletcher
2308776935,5.8616533e-05,2.0296198e-05,2387.9666,6132.0,65.083336,92.0,-1,13494,50,48,5136,2016-06-24,M. L. Anson
2424904737,5.844623e-05,3.079902e-05,10536.826,27115.0,2358.6704,4705.0,1,12493,823,793,19412,2016-06-24,Dietmar Seyferth
155854240,5.828024e-05,1.6201697e-05,1608.5388,7219.0,1.5,7.0,1,12828,131,127,6902,2016-06-24,Otto Folin
2151990305,5.80953e-05,2.3022776e-05,4017.7607,11506.0,310.9484,1665.0,1,11902,979,960,83256,2016-06-24,George A. Bray
2637909374,5.7873498e-05,2.1730755e-05,14406.603,63976.0,261.75952,1041.0,-1,12097,247,245,64663,2017-06-30,John A. Pople
683591515,5.777678e-05,1.8375777e-05,14093.122,23651.0,4205.517,7413.0,-1,12847,472,455,38820,2016-06-24,Arieh Warshel
2115551022,5.6929843e-05,3.0553194e-05,6800.849,17323.0,408.83334,1018.0,1,12842,218,213,13996,2016-06-24,Arthur W. Adamson
1847409095,5.6483408e-05,2.1679809e-05,5554.118,17853.0,960.7833,1607.0,1,12646,823,821,13236,2016-06-24,Henry Gilman
1779763130,5.624726e-05,2.7142863e-05,11877.258,32379.0,1961.6116,5292.0,1,12712,431,368,34189,2016-06-24,Alexander M. Klibanov
1819602958,5.6244487e-05,1.9171926e-05,3069.5435,7848.0,475.63608,1236.0,0,12838,334,320,21598,2016-06-24,Leslie E. Orgel
1979533871,5.586705e-05,2.2854481e-05,7094.243,16213.0,2048.0981,2078.0,1,13572,156,156,13858,2016-06-24,Thomas E. Creighton
2249056514,5.5593828e-05,2.619422e-05,11156.646,46067.0,3121.5918,12587.0,1,12236,1477,1439,34375,2016-06-24,George A. Olah
711684957,5.5542245e-05,1.834343e-05,6265.5796,17903.0,694.9533,1996.0,1,12159,189,188,48281,2016-06-24,Cyrus Chothia
2537743025,5.545231e-05,2.7587137e-05,8164.8687,37523.0,1232.7472,2264.0,1,12586,129,127,44042,2016-10-28,John M.C. Gutteridge
730546135,5.527361e-05,2.4891491e-05,6155.8677,19770.0,2634.5242,4282.0,1,12150,1530,1527,23906,2016-06-24,Ferdinand Bohlmann
2012626572,5.5271412e-05,3.1987205e-05,15135.909,59772.0,2338.1555,14253.0,1,10884,1502,1451,246620,2016-06-24,Michael Grätzel
2005329347,5.5175824e-05,1.8594726e-05,4116.2876,16492.0,993.5615,2542.0,1,12634,615,543,16109,2016-06-24,Melvin Calvin
1527463484,5.475831e-05,3.17471e-05,23741.75,89361.0,8594.945,33742.0,1,11808,1636,1489,104533,2016-06-24,Avelino Corma
2308493249,5.4278335e-05,2.745297e-05,23065.379,71164.0,4791.1177,19022.0,1,12192,1160,723,65012,2016-06-24,Stephen L. Buchwald
2013870779,5.406033e-05,2.141681e-05,4684.721,12117.0,19.833334,42.0,1,13417,73,73,6262,2016-06-24,Louis P. Hammett
2064878898,5.359542e-05,1.7765904e-05,5642.341,9903.0,1055.104,1827.0,-1,13064,305,304,16107,2016-06-24,J. Calvin Giddings
2100073383,5.341924e-05,1.3659812e-05,2423.5276,6753.0,802.13336,1263.0,1,12916,258,255,11613,2016-06-24,Severo Ochoa
2763873850,5.3417494e-05,2.3474979e-05,4174.5054,9868.0,5.0,7.0,1,13284,7,7,8221,2017-10-20,Norton Nelson
2766653325,5.334507e-05,2.176568e-05,4841.319,21679.0,37.125,153.0,-1,12829,5,5,16177,2017-11-10,Mary Osborn
2057984829,5.3193406e-05,2.4981506e-05,7043.8027,31532.0,1705.3512,5315.0,1,12665,336,308,23548,2016-06-24,Corwin Hansch
2632818604,5.305925e-05,4.207579e-05,12399.462,34161.0,9.0,17.0,-1,13541,1,1,19065,2017-06-30,G. L. Miller
265616964,5.2958138e-05,2.0017456e-05,7676.5674,20392.0,1225.25,2095.0,1,13265,305,263,13938,2016-06-24,William P. Jencks
1846727730,5.2920073e-05,1.2825523e-05,1933.7041,5881.0,220.2,470.0,1,12880,205,204,8643,2016-06-24,Carl F. Cori
513502874,5.281133e-05,3.839327e-05,5962.5933,19576.0,535.2916,1612.0,1,12488,634,631,29429,2016-06-24,Jeffrey B. Harborne
