AuthorId,PageRank,PageRank05,InDegreeStrength,InDegree,OutDegreeStrength,OutDegree,Gender,Rank,PaperCount,PaperFamilyCount,CitationCount,CreatedDate,DisplayName
2226183506,0.00047417567,0.00019163817,8031.6304,11049.0,2925.974,1341.0,1,12542,345,338,27448,2016-06-24,Partha Dasgupta
2140523594,0.00046955945,0.00017721219,8582.281,14665.0,407.8125,626.0,1,12431,119,104,25475,2016-06-24,Kevin M. Murphy
2107110008,0.00046614232,0.00022282332,6164.367,8600.0,115.0,118.0,1,13255,27,27,12322,2016-06-24,Kelvin Lancaster
2640352042,0.00045507943,0.000244331,6278.6377,14708.0,34.5,37.0,1,12492,16,12,22934,2017-06-30,Myron S. Scholes
2306286207,0.0004546125,0.00021124922,9173.556,13899.0,725.1705,523.0,1,12480,109,103,35089,2016-06-24,Stewart C. Myers
660390004,0.00045339743,0.00014270142,3552.9314,3719.0,117.88095,51.0,1,13051,113,111,14314,2016-06-24,John C. Harsanyi
2146266566,0.00045287987,0.00022860494,16527.588,17957.0,2570.0894,1995.0,1,12425,244,218,39363,2016-06-24,Campbell R. Harvey
2102669565,0.0004519598,0.00017059487,12428.238,7246.0,1784.0139,744.0,0,13198,108,87,9280,2016-06-24,Laurence Ball
101678371,0.00044994912,5.790652e-05,684.0611,922.0,1.0,1.0,1,13917,579,576,3571,2016-06-24,Paul M. Sweezy
93140998,0.00044299226,0.00019319016,9106.0,8112.0,16.0,16.0,1,13271,113,111,12701,2016-06-24,Nicholas Kaldor
2164311125,0.00043815415,0.00019528472,4412.567,5155.0,84.333336,58.0,1,13370,188,186,8631,2016-06-24,Theodore W. Schultz
2024724146,0.0004356275,0.00014330918,3389.8167,4323.0,24.0,17.0,1,13519,19,19,4960,2016-06-24,Jan Mossin
2268655293,0.00043502342,0.00014982143,12141.851,12028.0,1410.2778,1024.0,1,12610,146,116,21536,2016-06-24,Martin Eichenbaum
2164884428,0.00043438224,0.0001506103,3881.0693,4241.0,306.5909,196.0,1,13291,346,342,6327,2016-06-24,Harry G. Johnson
1503407247,0.00043376477,0.0001780632,17110.47,14695.0,1921.7992,1020.0,1,12853,151,132,29542,2016-06-24,Jordi Galí
2111949140,0.00043355572,0.00018056945,12063.611,13422.0,1419.382,1034.0,1,12325,212,201,35688,2016-06-24,Mark W. Watson
2054025372,0.0004323884,0.00016956982,12622.122,13345.0,1684.8611,1262.0,1,12660,134,108,20342,2016-06-24,Sergio Rebelo
2142476337,0.0004321939,7.418972e-05,1857.9,2112.0,1.0,1.0,0,13464,24,24,11823,2016-06-24,Jane Jacobs
2105354520,0.00042956046,0.00014009925,9004.705,6765.0,1103.9584,441.0,1,13280,106,85,9170,2016-06-24,Andrew B. Abel
2210449200,0.0004284018,0.000189485,9677.541,11545.0,1668.3667,1149.0,1,12647,194,173,27301,2016-06-24,Darrell Duffie
2158263865,0.00042838644,0.00017037011,7142.854,7030.0,377.6111,363.0,1,12674,195,183,23508,2016-06-24,Ariel Rubinstein
2118103072,0.00042575345,0.00021692617,6153.964,7964.0,90.5,86.0,1,10905,904,882,138555,2016-06-24,Herbert A. Simon
2617496028,0.00042537492,0.00013651022,4095.7156,6034.0,749.0119,612.0,1,12966,163,154,11933,2017-06-05,Robert Wilson
2044575498,0.00042470204,0.00017672117,11428.506,20117.0,959.052,859.0,1,12700,101,91,24411,2016-06-24,David H. Romer
711116407,0.00042320858,0.00020420313,12367.094,18064.0,1725.0979,1657.0,0,12466,225,201,40785,2016-06-24,Sheridan Titman
2467536297,0.00042196704,0.00016835413,4753.961,5828.0,3.0,4.0,1,13342,238,234,11514,2016-07-22,Frank H. Knight
2486161285,0.0004189754,0.00015309647,6826.9443,5607.0,1228.5222,554.0,1,13295,213,193,7988,2016-08-23,Jacob A. Frenkel
2303574987,0.0004182868,0.000202561,10843.378,10816.0,781.1361,637.0,1,12273,148,129,33805,2016-06-24,Adam B. Jaffe
2296318704,0.00041703798,0.00012991493,8503.253,8400.0,1495.7346,1092.0,1,13364,121,107,11693,2016-06-24,Julio J. Rotemberg
1979423997,0.00041212369,0.00017062081,6666.941,5310.0,104.666664,171.0,1,13092,76,74,9640,2016-06-24,Sam Peltzman
2609526882,0.00041091567,0.0001601687,5199.6694,7162.0,240.02777,184.0,1,13330,61,58,11403,2017-05-05,Mark Rubinstein
